trade_number,symbol,entry_time,exit_time,entry_price,exit_price,initial_stop,final_stop,initial_quantity,partial_quantity,entry_notional,account_risk_percent,setup_score,entry_reward_risk,route,buy_fee,sell_fees,partial_profit_taken,profit,profit_percent,exit_reason,cash_after_trade
14,LINKUSDT,2022-07-09 17:00:00,2022-07-09 19:15:00,6.48324,6.48971838,6.41174283,6.49296486,311.26467283,0.0,2018.00357745,0.225,95.0,2.055,IGNITION,2.01800358,2.02111442,False,-0.92828009,-0.046,STOP LOSS,9889.97949596
15,LINKUSDT,2022-07-17 12:00:00,2022-07-17 13:00:00,6.5382675,6.45493016,6.45815924,6.45815924,277.77977047,0.0,1816.19844543,0.225,95.0,2.0695,IGNITION,1.81619845,1.79304902,False,-26.75867433,-1.4719,STOP LOSS,9863.22082163
16,LINKUSDT,2022-07-19 03:00:00,2022-07-19 04:15:00,6.8804385,6.74932717,6.75270352,6.75270352,231.64886619,0.0,1593.8457774,0.3,95.0,2.1139,IGNITION,1.59384578,1.56408714,False,-32.91656879,-2.0632,STOP LOSS,9830.30425284
17,LINKUSDT,2022-07-20 10:00:00,2022-07-20 14:15:00,7.3806885,7.22692584,7.23054112,7.23054112,196.41309618,0.0,1449.66388024,0.3,95.0,2.164,IGNITION,1.44966388,1.41946288,False,-33.070126,-2.2789,STOP LOSS,9797.23412684
18,LINKUSDT,2022-07-22 15:00:00,2022-07-22 15:30:00,7.149573,6.9974995,7.01164453,7.01164453,213.0938085,0.0,1523.52973975,0.3,100.0,2.1171,IGNITION,1.52352974,1.49112382,False,-35.42057485,-2.3226,MARKET SEVERE SHOCK,9761.81355199
19,LINKUSDT,2022-07-30 09:00:00,2022-07-30 10:15:00,7.8609285,7.740128,7.69267306,7.69267306,130.54008807,0.0,1026.16629871,0.225,95.0,2.1633,IGNITION,1.0261663,1.01039699,False,-17.8058712,-1.7335,MARKET SEVERE SHOCK,9744.00768079
20,SOLUSDT,2022-08-05 12:00:00,2022-08-05 12:45:00,41.030505,40.309835,40.34677156,40.34677156,32.06515308,0.0,1315.64942383,0.225,100.0,2.298,ADAPTIVE_BREAKOUT,1.31564942,1.29254103,False,-25.71658432,-1.9527,MARKET SEVERE SHOCK,9718.29109647
21,LINKUSDT,2022-08-11 01:00:00,2022-08-11 08:00:00,9.110553,8.93983569,8.94430784,8.94430784,175.37276397,0.0,1597.74286089,0.3,100.0,2.1316,IGNITION,1.59774286,1.56780369,False,-33.10471384,-2.0699,STOP LOSS,9685.18638263
22,SOLUSDT,2022-08-12 19:00:00,2022-08-13 11:45:00,43.70184,46.46871603,43.0910558,46.49196202,35.67818138,8.91954535,1559.20217422,0.225,100.0,2.2784,ADAPTIVE_BREAKOUT,1.55920217,1.64393549,True,81.5301776,5.2237,STOP LOSS,9766.71656023
23,LINKUSDT,2022-09-11 07:00:00,2022-09-11 13:15:00,7.9129545,7.92086152,7.81987095,7.92482393,236.07942898,59.01985725,1868.08577992,0.225,100.0,2.1328,IGNITION,1.86808578,1.88023435,True,8.40024504,0.4492,STOP LOSS,9775.11680527
24,LINKUSDT,2022-09-12 08:00:00,2022-09-12 14:45:00,8.046021,7.87679599,7.88073636,7.88073636,133.06749063,0.0,1070.66382399,0.225,100.0,2.1609,IGNITION,1.07066382,1.04814548,False,-24.63715702,-2.2988,STOP LOSS,9750.47964826
25,SOLUSDT,2022-09-13 03:00:00,2022-09-13 12:45:00,37.928955,36.28185,37.26992622,37.98584843,33.28925818,0.0,1262.62677553,0.225,100.0,2.2506,ADAPTIVE_BREAKOUT,1.26262678,1.20779587,False,-57.30132624,-4.5337,MARKET SEVERE SHOCK,9693.17832201
26,SOLUSDT,2022-10-04 08:00:00,2022-10-04 09:00:00,33.746865,33.42377523,33.44049547,33.44049547,71.18740385,0.0,2402.35170752,0.225,100.0,2.2128,ADAPTIVE_BREAKOUT,2.40235171,2.37935179,False,-27.78162575,-1.1553,STOP LOSS,9665.39669627
27,LINKUSDT,2022-10-05 14:00:00,2022-10-06 07:00:00,7.777887,7.78565905,7.63174104,7.78955383,148.80426301,0.0,1157.38274282,0.225,100.0,2.1806,IGNITION,1.15738274,1.15853926,False,-1.15940729,-0.1001,STOP LOSS,9664.23728897
28,LINKUSDT,2022-10-18 04:00:00,2022-10-18 08:15:00,7.3026495,7.2273068,7.21862661,7.23092226,258.79298832,0.0,1889.87448676,0.225,95.0,2.0229,IGNITION,1.88987449,1.87037632,False,-23.2584128,-1.2295,STOP LOSS,9640.97887618
29,LINKUSDT,2022-10-30 17:00:00,2022-10-30 22:15:00,7.6208085,7.75818132,7.50972244,7.76206235,195.27384239,48.8184606,1488.14455788,0.225,100.0,2.0615,IGNITION,1.48814456,1.51891821,True,27.76658544,1.864,STOP LOSS,9668.74546162
30,LINKUSDT,2022-11-04 13:00:00,2022-11-05 09:30:00,8.2971465,8.60873351,8.07293944,8.61304003,129.37253759,32.3431344,1073.42289743,0.3,100.0,2.1408,IGNITION,1.0734229,1.11801769,True,42.40334949,3.9463,STOP LOSS,9711.14881111
31,LINKUSDT,2022-12-01 12:00:00,2022-12-01 14:00:00,7.5527745,7.56032161,7.47345269,7.56410366,275.46124083,0.0,2080.49663549,0.225,95.0,2.0477,IGNITION,2.08049664,2.08257557,False,-2.08413594,-0.1001,STOP LOSS,9709.06467517
