trade_number,symbol,entry_time,exit_time,entry_price,exit_price,initial_stop,final_stop,initial_quantity,partial_quantity,entry_notional,account_risk_percent,setup_score,entry_reward_risk,route,buy_fee,sell_fees,partial_profit_taken,profit,profit_percent,exit_reason,cash_after_trade
11,ETHUSDT,2021-02-04 00:00:00,2021-02-04 09:00:00,1665.502335,1637.62078,1631.66039161,1631.66039161,1.20776945,0.0,2011.54283856,0.4,100.0,2.2983,ETH_365D,2.01154284,2.00098557,False,-14.56979818,-0.7236,MARKET SEVERE SHOCK,10203.74653917
12,ETHUSDT,2021-02-05 14:00:00,2021-02-05 17:00:00,1717.428285,1719.14442521,1676.10551577,1720.00442743,0.98771179,0.0,1696.32415712,0.4,100.0,2.3467,ETH_365D,1.69632416,1.69801921,False,-1.69929145,-0.1001,STOP LOSS,10202.04724772
13,LINKUSDT,2021-02-05 21:00:00,2021-02-06 01:45:00,26.35807245,25.3031421,25.4815277,25.4815277,34.91680451,0.0,920.33966303,0.3,95.0,2.1523,IGNITION,0.92033966,0.89351923,False,-28.63428833,-3.1082,MARKET SEVERE SHOCK,10173.41295938
14,ETHUSDT,2021-02-09 09:00:00,2021-02-09 09:45:00,1803.9015,1760.19946,1755.397488,1780.85172774,0.83897497,0.0,1513.4282002,0.4,100.0,2.3368,ETH_365D,1.5134282,1.47676328,False,-39.65510902,-2.6176,MARKET SEVERE SHOCK,10133.75785036
15,LINKUSDT,2021-02-09 17:00:00,2021-02-10 04:15:00,25.7880876,26.7532167,25.14810699,26.45567516,47.5034292,11.8758573,1225.02259347,0.3,100.0,2.1356,IGNITION,1.22502259,1.27444771,True,46.92564473,3.8268,MARKET SEVERE SHOCK,10180.6834951
16,ETHUSDT,2021-02-12 18:00:00,2021-02-12 18:30:00,1846.732905,1820.13543917,1821.04596215,1821.04596215,1.58534763,0.0,2927.71363471,0.4,100.0,2.2752,ETH_365D,2.92771363,2.88554741,False,-47.97949047,-1.6372,STOP LOSS,10132.70400463
17,LINKUSDT,2021-02-18 10:00:00,2021-02-18 11:45:00,32.6359098,32.10484354,32.12090399,32.12090399,58.93427579,0.0,1923.37370891,0.3,95.0,2.1235,IGNITION,1.92337371,1.8920757,False,-35.1134547,-1.8238,STOP LOSS,9320.12137241
18,ETHUSDT,2021-02-18 02:00:00,2021-02-19 02:15:00,1907.403225,1905.68788067,1856.83824185,1906.64120127,0.80155897,0.0,1528.89617234,0.4,100.0,2.3171,ETH_365D,1.52889617,1.51313959,False,-18.79861711,-1.2283,STOP LOSS,10078.79193282
19,ETHUSDT,2021-02-19 18:00:00,2021-02-20 00:15:00,1964.82192,1942.03944623,1943.01095171,1943.01095171,1.79536738,0.0,3527.57717649,0.3885,100.0,2.2454,ETH_365D,3.52757718,3.47694739,False,-57.63431437,-1.6322,STOP LOSS,10021.15761845
20,LINKUSDT,2021-02-20 03:00:00,2021-02-20 15:00:00,34.65321795,35.1514155,33.66202588,34.70519778,30.33062297,7.58265574,1051.05368837,0.3,100.0,2.1444,IGNITION,1.05105369,1.07727951,True,24.09748719,2.2904,MARKET SEVERE SHOCK,10045.25510564
21,LINKUSDT,2021-03-03 22:00:00,2021-03-04 00:00:00,30.4101975,29.8111217,29.82603471,29.82603471,51.58795796,0.0,1568.79999022,0.3,100.0,2.1398,IGNITION,1.56879999,1.53789489,False,-34.01179231,-2.1658,STOP LOSS,10011.24331333
22,LINKUSDT,2021-03-13 23:00:00,2021-03-14 01:15:00,29.90144325,29.44899595,29.46372781,29.46372781,68.61473805,0.0,2051.679696,0.3,95.0,2.0703,IGNITION,2.0516797,2.02063514,False,-35.11686776,-1.7099,STOP LOSS,9976.12644557
23,LINKUSDT,2021-03-19 09:00:00,2021-03-20 00:15:00,30.12135315,29.55720506,29.45823108,29.57199106,45.13253377,0.0,1359.45298834,0.3,98.0,2.1274,IGNITION,1.35945299,1.33399156,False,-28.15487716,-2.069,STOP LOSS,9947.97156841
24,LINKUSDT,2021-04-01 19:00:00,2021-04-02 00:30:00,30.2801325,29.52620582,29.54097631,29.54097631,40.37565413,0.0,1222.58015669,0.3,100.0,2.1518,IGNITION,1.22258016,1.19213987,False,-32.85500286,-2.6847,STOP LOSS,9915.11656555
25,ETHUSDT,2021-04-02 15:00:00,2021-04-03 09:15:00,2071.185075,2073.25470669,2028.03005396,2074.29185261,0.91902322,0.0,1903.46717064,0.4,100.0,2.3082,ETH_365D,1.90346717,1.90536921,False,-1.90679681,-0.1001,STOP LOSS,9913.20976874
26,LINKUSDT,2021-04-03 10:00:00,2021-04-03 15:00:00,32.6575206,31.69662834,31.71248458,31.71248458,31.4693078,0.0,1027.70956775,0.3,100.0,2.1488,IGNITION,1.02770957,0.99747095,False,-32.2637948,-3.1363,STOP LOSS,9880.94597394
27,ETHUSDT,2021-04-10 05:00:00,2021-04-10 07:45:00,2192.27559,2153.6098947,2154.68723832,2154.68723832,1.05149021,0.0,2305.15632577,0.4,100.0,2.3009,ETH_365D,2.30515633,2.26449973,False,-45.22625622,-1.96,STOP LOSS,9835.71971772
28,LINKUSDT,2021-04-11 15:00:00,2021-04-12 09:45:00,32.5992915,32.7538149,32.12797074,32.92731561,46.95394588,11.73848647,1530.66536883,0.225,95.0,2.0778,IGNITION,1.53066537,1.5469753,True,13.23229077,0.8636,MARKET SEVERE SHOCK,9848.95200849
29,ETHUSDT,2021-04-13 09:00:00,2021-04-13 19:00:00,2221.41015,2263.28779,2189.94262929,2237.2661417,1.25195145,0.31298786,2781.09764774,0.4,100.0,2.2552,ETH_365D,2.78109765,2.83975964,True,53.04113951,1.9053,MARKET SEVERE SHOCK,9901.993148
30,ETHUSDT,2021-04-14 22:00:00,2021-04-15 10:45:00,2427.343065,2429.76858756,2374.18401735,2430.9840796,0.74508431,0.0,1808.57524413,0.4,100.0,2.3231,ETH_365D,1.80857524,1.81038246,False,-1.81173889,-0.1001,STOP LOSS,9900.18140911
31,ETHUSDT,2021-04-15 23:00:00,2021-04-16 02:00:00,2529.34404,2478.97462566,2480.21473302,2480.21473302,0.80605097,0.0,2038.78022162,0.4,100.0,2.2793,ETH_365D,2.03878022,2.01134229,False,-31.48805702,-1.5429,STOP LOSS,9868.69335208
32,ETHUSDT,2021-04-27 16:00:00,2021-04-27 17:15:00,2664.341505,2618.32381244,2619.63362925,2619.63362925,0.66282076,0.0,1765.98084827,0.3,100.0,2.2987,ETH_365D,1.76598085,1.73547937,False,-34.00294195,-1.9235,STOP LOSS,8908.0950444
33,LINKUSDT,2021-04-27 15:00:00,2021-04-27 19:30:00,36.3571695,36.3934994,35.48504961,36.41170525,25.46044449,0.0,925.66969604,0.225,100.0,2.1407,IGNITION,0.9256697,0.92659467,False,-0.92728892,-0.1001,STOP LOSS,9833.76312121
34,ETHUSDT,2021-04-28 13:00:00,2021-04-28 13:30:00,2724.92178,2678.4105313,2679.7504065,2679.7504065,0.65309702,0.0,1779.63829073,0.3,100.0,2.2862,ETH_365D,1.77963829,1.74926193,False,-33.90525809,-1.9033,STOP LOSS,9799.85786312
35,ETHUSDT,2021-04-29 10:00:00,2021-04-29 17:00:00,2763.070845,2723.647495,2719.67773159,2719.67773159,0.67751704,0.0,1872.02756979,0.3,100.0,2.2918,ETH_365D,1.87202757,1.84531758,False,-30.4273364,-1.6237,HARD DRAWDOWN LOCK,9769.43052672
