decision_time,symbol,level,score,freeze_new_entries,suggested_reduction_percent,emergency_atr_multiple,force_exit,reasons
2026-05-19 10:30:00,SOLUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 10:30:00,XRPUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 10:30:00,LINKUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 10:30:00,DOGEUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 10:45:00,BTCUSDT,NORMAL,23.0,False,0.0,,False,sell-volume ratio 1.97 | price below 15m EMA50
2026-05-19 10:45:00,ETHUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 10:45:00,SOLUSDT,WARNING,28.0,True,0.0,2.0,False,price below 15m EMA50 | 4h intraday support broken
2026-05-19 10:45:00,XRPUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 10:45:00,LINKUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 10:45:00,DOGEUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 11:00:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-19 11:00:00,ETHUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 11:00:00,SOLUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 11:00:00,XRPUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 11:00:00,LINKUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 11:00:00,DOGEUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 11:15:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-19 11:15:00,ETHUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 11:15:00,SOLUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 11:15:00,XRPUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 11:15:00,LINKUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 11:15:00,DOGEUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 11:30:00,BTCUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 11:30:00,ETHUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 11:30:00,SOLUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 11:30:00,XRPUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 11:30:00,LINKUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 11:30:00,DOGEUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 11:45:00,BTCUSDT,WARNING,28.0,True,0.0,2.0,False,price below 15m EMA50 | 4h intraday support broken
2026-05-19 11:45:00,ETHUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 11:45:00,SOLUSDT,WARNING,28.0,True,0.0,2.0,False,price below 15m EMA50 | 4h intraday support broken
2026-05-19 11:45:00,XRPUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 11:45:00,LINKUSDT,WARNING,28.0,True,0.0,2.0,False,price below 15m EMA50 | 4h intraday support broken
2026-05-19 11:45:00,DOGEUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 12:00:00,BTCUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 12:00:00,ETHUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 12:00:00,SOLUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 12:00:00,XRPUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 12:00:00,LINKUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 12:00:00,DOGEUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 12:15:00,BTCUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 12:15:00,ETHUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 12:15:00,SOLUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 12:15:00,XRPUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 12:15:00,LINKUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 12:15:00,DOGEUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 12:30:00,BTCUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 12:30:00,ETHUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 12:30:00,SOLUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 12:30:00,XRPUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 12:30:00,LINKUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 12:30:00,DOGEUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 12:45:00,BTCUSDT,NORMAL,8.0,False,0.0,,False,price below 15m EMA50
2026-05-19 12:45:00,ETHUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 12:45:00,SOLUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 12:45:00,XRPUSDT,NORMAL,8.0,False,0.0,,False,price below 15m EMA50
2026-05-19 12:45:00,LINKUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 12:45:00,DOGEUSDT,NORMAL,8.0,False,0.0,,False,price below 15m EMA50
2026-05-19 13:00:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-19 13:00:00,ETHUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 13:00:00,SOLUSDT,NORMAL,8.0,False,0.0,,False,price below 15m EMA50
2026-05-19 13:00:00,XRPUSDT,NORMAL,8.0,False,0.0,,False,price below 15m EMA50
2026-05-19 13:00:00,LINKUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 13:00:00,DOGEUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 13:15:00,BTCUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 13:15:00,ETHUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 13:15:00,SOLUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 13:15:00,XRPUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 13:15:00,LINKUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 13:15:00,DOGEUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 13:30:00,BTCUSDT,WARNING,38.0,True,0.0,2.0,False,sell-volume ratio 2.02 | price below 15m EMA50 | 4h intraday support broken
2026-05-19 13:30:00,ETHUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 13:30:00,SOLUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 13:30:00,XRPUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 13:30:00,LINKUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 13:30:00,DOGEUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 13:45:00,BTCUSDT,WARNING,33.0,True,0.0,2.0,False,sell-volume ratio 2.79 | price below 15m EMA50
2026-05-19 13:45:00,ETHUSDT,WARNING,33.0,True,0.0,2.0,False,sell-volume ratio 3.11 | price below 15m EMA50
2026-05-19 13:45:00,SOLUSDT,NORMAL,23.0,False,0.0,,False,sell-volume ratio 1.82 | price below 15m EMA50
2026-05-19 13:45:00,XRPUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 13:45:00,LINKUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 13:45:00,DOGEUSDT,NORMAL,23.0,False,0.0,,False,sell-volume ratio 1.92 | price below 15m EMA50
2026-05-19 14:00:00,BTCUSDT,NORMAL,18.0,False,0.0,,False,sell-volume ratio 2.08 | price below 15m EMA50
2026-05-19 14:00:00,ETHUSDT,NORMAL,8.0,False,0.0,,False,price below 15m EMA50
2026-05-19 14:00:00,SOLUSDT,NORMAL,8.0,False,0.0,,False,price below 15m EMA50
2026-05-19 14:00:00,XRPUSDT,NORMAL,8.0,False,0.0,,False,price below 15m EMA50
2026-05-19 14:00:00,LINKUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 14:00:00,DOGEUSDT,NORMAL,8.0,False,0.0,,False,price below 15m EMA50
2026-05-19 14:15:00,BTCUSDT,NORMAL,23.0,False,0.0,,False,sell-volume ratio 2.33 | price below 15m EMA50
2026-05-19 14:15:00,ETHUSDT,NORMAL,23.0,False,0.0,,False,sell-volume ratio 2.14 | price below 15m EMA50
2026-05-19 14:15:00,SOLUSDT,NORMAL,23.0,False,0.0,,False,sell-volume ratio 2.23 | price below 15m EMA50
2026-05-19 14:15:00,XRPUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 14:15:00,LINKUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 14:15:00,DOGEUSDT,NORMAL,23.0,False,0.0,,False,sell-volume ratio 2.10 | price below 15m EMA50
2026-05-19 14:30:00,BTCUSDT,WARNING,48.0,True,0.0,2.0,False,sell-volume ratio 3.19 | price below 15m EMA50 | 4h intraday support broken
2026-05-19 14:30:00,ETHUSDT,WARNING,33.0,True,0.0,2.0,False,sell-volume ratio 3.09 | price below 15m EMA50
2026-05-19 14:30:00,SOLUSDT,NORMAL,23.0,False,0.0,,False,sell-volume ratio 2.27 | price below 15m EMA50
2026-05-19 14:30:00,XRPUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 14:30:00,LINKUSDT,WARNING,38.0,True,0.0,2.0,False,sell-volume ratio 1.89 | price below 15m EMA50 | 4h intraday support broken
2026-05-19 14:30:00,DOGEUSDT,NORMAL,23.0,False,0.0,,False,sell-volume ratio 2.46 | price below 15m EMA50
2026-05-19 14:45:00,BTCUSDT,NORMAL,23.0,False,0.0,,False,sell-volume ratio 2.28 | price below 15m EMA50
2026-05-19 14:45:00,ETHUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 14:45:00,SOLUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 14:45:00,XRPUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 14:45:00,LINKUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 14:45:00,DOGEUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 15:00:00,BTCUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 15:00:00,ETHUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 15:00:00,SOLUSDT,NORMAL,23.0,False,0.0,,False,sell-volume ratio 2.07 | price below 15m EMA50
2026-05-19 15:00:00,XRPUSDT,NORMAL,23.0,False,0.0,,False,sell-volume ratio 1.83 | price below 15m EMA50
2026-05-19 15:00:00,LINKUSDT,NORMAL,23.0,False,0.0,,False,sell-volume ratio 1.95 | price below 15m EMA50
2026-05-19 15:00:00,DOGEUSDT,WARNING,33.0,True,0.0,2.0,False,sell-volume ratio 3.47 | price below 15m EMA50
2026-05-19 15:15:00,BTCUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 15:15:00,ETHUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 15:15:00,SOLUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 15:15:00,XRPUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 15:15:00,LINKUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 15:15:00,DOGEUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 15:30:00,BTCUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 15:30:00,ETHUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 15:30:00,SOLUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 15:30:00,XRPUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 15:30:00,LINKUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 15:30:00,DOGEUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 15:45:00,BTCUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 15:45:00,ETHUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 15:45:00,SOLUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 15:45:00,XRPUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 15:45:00,LINKUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 15:45:00,DOGEUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 16:00:00,BTCUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 16:00:00,ETHUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 16:00:00,SOLUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 16:00:00,XRPUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 16:00:00,LINKUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 16:00:00,DOGEUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 16:15:00,BTCUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 16:15:00,ETHUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 16:15:00,SOLUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 16:15:00,XRPUSDT,NORMAL,23.0,False,0.0,,False,sell-volume ratio 1.81 | price below 15m EMA50
2026-05-19 16:15:00,LINKUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 16:15:00,DOGEUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 16:30:00,BTCUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 16:30:00,ETHUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 16:30:00,SOLUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 16:30:00,XRPUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 16:30:00,LINKUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 16:30:00,DOGEUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 16:45:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-19 16:45:00,ETHUSDT,NORMAL,8.0,False,0.0,,False,price below 15m EMA50
2026-05-19 16:45:00,SOLUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-19 16:45:00,XRPUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 16:45:00,LINKUSDT,NORMAL,8.0,False,0.0,,False,price below 15m EMA50
2026-05-19 16:45:00,DOGEUSDT,NORMAL,8.0,False,0.0,,False,price below 15m EMA50
2026-05-19 17:00:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-19 17:00:00,ETHUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-19 17:00:00,SOLUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-19 17:00:00,XRPUSDT,NORMAL,8.0,False,0.0,,False,price below 15m EMA50
2026-05-19 17:00:00,LINKUSDT,NORMAL,8.0,False,0.0,,False,price below 15m EMA50
2026-05-19 17:00:00,DOGEUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-19 17:15:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-19 17:15:00,ETHUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-19 17:15:00,SOLUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-19 17:15:00,XRPUSDT,NORMAL,8.0,False,0.0,,False,price below 15m EMA50
2026-05-19 17:15:00,LINKUSDT,NORMAL,8.0,False,0.0,,False,price below 15m EMA50
2026-05-19 17:15:00,DOGEUSDT,NORMAL,8.0,False,0.0,,False,price below 15m EMA50
2026-05-19 17:30:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-19 17:30:00,ETHUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-19 17:30:00,SOLUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-19 17:30:00,XRPUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 17:30:00,LINKUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 17:30:00,DOGEUSDT,NORMAL,8.0,False,0.0,,False,price below 15m EMA50
2026-05-19 17:45:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-19 17:45:00,ETHUSDT,NORMAL,8.0,False,0.0,,False,price below 15m EMA50
2026-05-19 17:45:00,SOLUSDT,NORMAL,8.0,False,0.0,,False,price below 15m EMA50
2026-05-19 17:45:00,XRPUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 17:45:00,LINKUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 17:45:00,DOGEUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 18:00:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-19 18:00:00,ETHUSDT,NORMAL,8.0,False,0.0,,False,price below 15m EMA50
2026-05-19 18:00:00,SOLUSDT,NORMAL,8.0,False,0.0,,False,price below 15m EMA50
2026-05-19 18:00:00,XRPUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 18:00:00,LINKUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 18:00:00,DOGEUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 18:15:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-19 18:15:00,ETHUSDT,NORMAL,8.0,False,0.0,,False,price below 15m EMA50
2026-05-19 18:15:00,SOLUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-19 18:15:00,XRPUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 18:15:00,LINKUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 18:15:00,DOGEUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 18:30:00,BTCUSDT,NORMAL,8.0,False,0.0,,False,price below 15m EMA50
2026-05-19 18:30:00,ETHUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 18:30:00,SOLUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 18:30:00,XRPUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 18:30:00,LINKUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 18:30:00,DOGEUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 18:45:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-19 18:45:00,ETHUSDT,NORMAL,8.0,False,0.0,,False,price below 15m EMA50
2026-05-19 18:45:00,SOLUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 18:45:00,XRPUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 18:45:00,LINKUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 18:45:00,DOGEUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 19:00:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-19 19:00:00,ETHUSDT,NORMAL,8.0,False,0.0,,False,price below 15m EMA50
2026-05-19 19:00:00,SOLUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 19:00:00,XRPUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 19:00:00,LINKUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 19:00:00,DOGEUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 19:15:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-19 19:15:00,ETHUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-19 19:15:00,SOLUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-19 19:15:00,XRPUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 19:15:00,LINKUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 19:15:00,DOGEUSDT,NORMAL,8.0,False,0.0,,False,price below 15m EMA50
2026-05-19 19:30:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-19 19:30:00,ETHUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 19:30:00,SOLUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 19:30:00,XRPUSDT,WARNING,38.0,True,0.0,2.0,False,sell-volume ratio 1.99 | price below 15m EMA50 | 4h intraday support broken
2026-05-19 19:30:00,LINKUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 19:30:00,DOGEUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 19:45:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-19 19:45:00,ETHUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 19:45:00,SOLUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 19:45:00,XRPUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 19:45:00,LINKUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 19:45:00,DOGEUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 20:00:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-19 20:00:00,ETHUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 20:00:00,SOLUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 20:00:00,XRPUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 20:00:00,LINKUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 20:00:00,DOGEUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 20:15:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-19 20:15:00,ETHUSDT,NORMAL,8.0,False,0.0,,False,price below 15m EMA50
2026-05-19 20:15:00,SOLUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 20:15:00,XRPUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 20:15:00,LINKUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 20:15:00,DOGEUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 20:30:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-19 20:30:00,ETHUSDT,NORMAL,8.0,False,0.0,,False,price below 15m EMA50
2026-05-19 20:30:00,SOLUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 20:30:00,XRPUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 20:30:00,LINKUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 20:30:00,DOGEUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 20:45:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-19 20:45:00,ETHUSDT,NORMAL,8.0,False,0.0,,False,price below 15m EMA50
2026-05-19 20:45:00,SOLUSDT,WARNING,33.0,True,0.0,2.0,False,sell-volume ratio 3.00 | price below 15m EMA50
2026-05-19 20:45:00,XRPUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 20:45:00,LINKUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 20:45:00,DOGEUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 21:00:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-19 21:00:00,ETHUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-19 21:00:00,SOLUSDT,NORMAL,8.0,False,0.0,,False,price below 15m EMA50
2026-05-19 21:00:00,XRPUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 21:00:00,LINKUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 21:00:00,DOGEUSDT,NORMAL,8.0,False,0.0,,False,price below 15m EMA50
2026-05-19 21:15:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-19 21:15:00,ETHUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-19 21:15:00,SOLUSDT,NORMAL,8.0,False,0.0,,False,price below 15m EMA50
2026-05-19 21:15:00,XRPUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 21:15:00,LINKUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 21:15:00,DOGEUSDT,NORMAL,8.0,False,0.0,,False,price below 15m EMA50
2026-05-19 21:30:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-19 21:30:00,ETHUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-19 21:30:00,SOLUSDT,NORMAL,8.0,False,0.0,,False,price below 15m EMA50
2026-05-19 21:30:00,XRPUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 21:30:00,LINKUSDT,NORMAL,23.0,False,0.0,,False,sell-volume ratio 1.86 | price below 15m EMA50
2026-05-19 21:30:00,DOGEUSDT,NORMAL,8.0,False,0.0,,False,price below 15m EMA50
2026-05-19 21:45:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-19 21:45:00,ETHUSDT,NORMAL,0.0,False,0.0,,False,
2026-05-19 21:45:00,SOLUSDT,NORMAL,8.0,False,0.0,,False,price below 15m EMA50
2026-05-19 21:45:00,XRPUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 21:45:00,LINKUSDT,NORMAL,13.0,False,0.0,,False,price below 15m EMA50
2026-05-19 21:45:00,DOGEUSDT,NORMAL,8.0,False,0.0,,False,price below 15m EMA50
2026-05-19 22:00:00,BTCUSDT,NORMAL,0.0,False,0.0,,False,
