window,decision_time,signal_score,relative_strength,market_state,entry_price,stop_price,risk_per_unit,reward_risk,current_near_high,previous_near_high,fresh_zone,actual_cross,mfe_r,mae_r,mfe_class,reached_0_5r,reached_1r,reached_2r,stopped_before_horizon,stop_time,bars_before_stop_or_horizon,current_policy,current_12h_selected,fresh_12h_selected
2024,2024-08-26 07:00:00,100.0,100.0,BULL,12.32,12.07386169578281,0.2461383042171903,2.200000000000003,True,False,True,True,1.5438474771675128,0.9750615645268536,MIDDLE_0.5-2R,True,True,False,True,2024-08-26 18:00:00,43,True,True,True
2024,2024-09-14 16:00:00,95.0,83.33333333333334,STRONG_BULL,11.38,11.250446278207008,0.12955372179299296,2.2000000000000055,False,False,False,False,0.30875222607585934,0.7718805651896757,FALSE_<0.5R,False,False,False,True,2024-09-14 18:15:00,8,True,True,False
2024,2024-09-14 19:00:00,100.0,66.66666666666666,BULL,11.32,11.243074468762298,0.07692553123770196,2.2000000000000046,False,False,False,False,0.519983409362466,0.9099709663843386,MIDDLE_0.5-2R,True,False,False,True,2024-09-15 08:15:00,52,True,False,False
2024,2024-09-20 02:00:00,100.0,66.66666666666666,STRONG_BULL,11.2,11.105636336595502,0.09436366340449709,2.199999999999996,False,False,False,False,5.722541712748576,0.2119459893610535,RUNNER_>=2R,True,True,True,False,,144,True,True,False
2024,2024-09-20 16:00:00,100.0,66.66666666666666,STRONG_BULL,11.53,11.41222144639626,0.11777855360374012,2.2,False,False,False,False,0.25471530327104025,0.8490510109034324,FALSE_<0.5R,False,False,False,True,2024-09-20 17:30:00,5,True,True,False
2024,2024-09-23 15:00:00,98.0,100.0,STRONG_BULL,11.49,11.265751311330968,0.22424868866903225,2.1999999999999966,True,False,True,False,0.5351201860408947,0.9364603255715757,MIDDLE_0.5-2R,True,False,False,True,2024-09-24 01:30:00,41,True,True,True
2024,2024-09-23 18:00:00,100.0,83.33333333333334,STRONG_BULL,11.44,11.301363844919328,0.13863615508067184,2.2000000000000024,False,False,False,False,0.5049187923544731,0.5770500484051103,MIDDLE_0.5-2R,True,False,False,True,2024-09-24 00:45:00,26,True,False,False
2024,2024-09-26 07:00:00,100.0,83.33333333333334,BULL,12.26,12.044853850434066,0.2151461495659337,2.1999999999999966,True,False,True,True,2.8817620080623185,0.6507204534334283,RUNNER_>=2R,True,True,True,False,,144,True,True,True
2024,2024-09-27 04:00:00,95.0,83.33333333333334,STRONG_BULL,12.63,12.38914000342806,0.24085999657194002,2.1999999999999984,False,False,False,False,1.037947370082811,0.6227684220496881,MIDDLE_0.5-2R,True,True,False,True,2024-09-28 09:15:00,116,True,True,False
2024,2024-09-27 12:00:00,100.0,83.33333333333334,STRONG_BULL,12.72,12.540076633659707,0.1799233663402937,2.200000000000002,False,False,False,False,0.8892674879003097,0.8892674879003097,MIDDLE_0.5-2R,True,False,False,True,2024-09-28 08:15:00,80,True,False,False
2024,2024-09-28 15:00:00,100.0,66.66666666666666,STRONG_BULL,12.86,12.583299470932833,0.2767005290671669,2.200000000000001,True,False,True,True,0.43368185960667943,0.9396440291477968,FALSE_<0.5R,False,False,False,True,2024-09-29 07:45:00,66,True,True,True
2024,2024-10-07 17:00:00,100.0,100.0,STRONG_BULL,11.56,11.36704143524587,0.19295856475413053,2.199999999999998,False,False,False,False,0.051824597745852186,0.8810181616795056,FALSE_<0.5R,False,False,False,True,2024-10-07 18:30:00,5,True,True,False
2024,2024-10-13 01:00:00,100.0,66.66666666666666,STRONG_BULL,11.03,10.96382939930859,0.06617060069140912,2.2000000000000055,False,False,False,False,0.0,0.0,FALSE_<0.5R,False,False,False,True,2024-10-13 01:15:00,0,True,True,False
2024,2024-10-15 13:00:00,100.0,100.0,STRONG_BULL,11.52,11.302781338569218,0.21721866143078117,2.2000000000000033,False,False,False,False,0.8286580849654966,0.5524387233103284,MIDDLE_0.5-2R,True,False,False,True,2024-10-15 14:45:00,6,True,True,False
2024,2024-10-15 14:00:00,100.0,100.0,STRONG_BULL,11.65,11.32798081538558,0.3220191846144207,2.199999999999998,True,False,True,True,0.1552702521741614,0.714243160001159,FALSE_<0.5R,False,False,False,True,2024-10-15 14:45:00,2,True,False,True
2024,2024-10-16 00:00:00,99.0,100.0,STRONG_BULL,11.45,11.212641100711092,0.23735889928890685,2.2000000000000015,True,False,True,True,0.08426058622583132,0.8847361553711653,FALSE_<0.5R,False,False,False,True,2024-10-16 04:45:00,18,True,False,False
2024,2024-10-16 02:00:00,95.0,83.33333333333334,STRONG_BULL,11.38,11.216662560099113,0.16333743990088756,2.199999999999998,False,False,False,False,0.42856065359218437,0.8571213071843905,FALSE_<0.5R,False,False,False,True,2024-10-16 04:45:00,10,True,True,False
2024,2024-10-18 19:00:00,100.0,66.66666666666666,STRONG_BULL,11.44,11.287194559554639,0.15280544044536093,2.2000000000000024,False,False,False,False,1.047083137443734,0.9816404413535019,MIDDLE_0.5-2R,True,True,False,True,2024-10-20 03:30:00,129,True,True,False
2024,2024-10-20 10:00:00,100.0,83.33333333333334,STRONG_BULL,11.48,11.337743692092213,0.14225630790778787,2.199999999999995,True,False,True,True,3.9365565452675533,0.0,RUNNER_>=2R,True,True,True,False,,144,True,True,True
2024,2024-10-21 04:00:00,95.0,83.33333333333334,STRONG_BULL,11.89,11.797211164479087,0.09278883552091344,2.199999999999996,False,False,False,False,1.4010306225978948,0.862172690829481,MIDDLE_0.5-2R,True,True,False,True,2024-10-21 09:45:00,22,True,True,False
2024,2024-10-21 10:00:00,100.0,83.33333333333334,STRONG_BULL,11.92,11.765264305106022,0.15473569489397754,2.2000000000000024,False,False,False,False,0.1938789884296244,0.9047686126716035,FALSE_<0.5R,False,False,False,True,2024-10-21 11:00:00,3,True,False,False
2024,2024-10-22 02:00:00,100.0,83.33333333333334,BULL,11.82,11.68163956556312,0.13836043443687984,2.2000000000000024,True,False,True,False,3.8305748471886005,0.8672999654012008,RUNNER_>=2R,True,True,True,True,2024-10-23 07:00:00,115,True,True,True
2024,2024-10-22 18:00:00,95.0,100.0,BULL,12.07,11.89622087212856,0.17377912787144112,2.200000000000002,False,False,False,False,0.4603544797346591,0.8056203395356559,FALSE_<0.5R,False,False,False,True,2024-10-23 00:30:00,25,True,True,False
2024,2024-10-29 21:00:00,100.0,83.33333333333334,STRONG_BULL,11.57,11.393899834971787,0.17610016502821324,2.200000000000004,False,False,False,False,5.110727748925222,0.11357172775389135,RUNNER_>=2R,True,True,True,False,,144,True,True,False
2024,2024-11-07 13:00:00,95.0,83.33333333333334,STRONG_BULL,12.31,12.15769517290131,0.15230482709869086,2.2000000000000024,False,False,False,False,0.328289004048439,0.7878936097162771,FALSE_<0.5R,False,False,False,True,2024-11-07 14:00:00,3,True,True,False
2024,2024-11-09 14:00:00,100.0,66.66666666666666,STRONG_BULL,13.52,13.346099800794104,0.17390019920589594,2.199999999999998,False,False,False,False,0.287521234756041,0.7475552103656904,FALSE_<0.5R,False,False,False,True,2024-11-09 17:15:00,12,True,True,False
2024,2024-11-09 18:00:00,100.0,66.66666666666666,STRONG_BULL,13.45,13.2885942162245,0.16140578377549986,2.2000000000000046,False,False,False,False,8.673790785262488,0.1858669453984779,RUNNER_>=2R,True,True,True,False,,144,True,False,False
2024,2024-11-09 19:00:00,95.0,66.66666666666666,STRONG_BULL,13.58,13.33977712921217,0.24022287078783044,2.200000000000003,False,False,False,False,5.286757234375441,0.4995361166338969,RUNNER_>=2R,True,True,True,False,,144,True,False,False
2024,2024-11-09 23:00:00,100.0,66.66666666666666,STRONG_BULL,13.75,13.386472070015976,0.3635279299840235,2.199999999999998,True,False,True,True,3.025902301504985,0.38511483837336336,RUNNER_>=2R,True,True,True,False,,144,True,False,True
2024,2024-11-11 03:00:00,95.0,66.66666666666666,STRONG_BULL,14.54,14.179634964715742,0.3603650352842571,2.199999999999998,False,False,False,False,0.0,0.8324892001893524,FALSE_<0.5R,False,False,False,True,2024-11-11 04:30:00,5,True,True,False
2024,2024-11-16 17:00:00,100.0,83.33333333333334,STRONG_BULL,14.22,14.007825594784597,0.21217440521540354,2.1999999999999984,False,False,False,False,3.204910598475111,0.7540966114059096,RUNNER_>=2R,True,True,True,True,2024-11-17 02:15:00,36,True,True,False
2024,2024-11-17 07:00:00,100.0,66.66666666666666,STRONG_BULL,14.41,14.130575964747463,0.27942403525253745,2.199999999999999,False,False,False,False,0.5010306284979085,0.6083943346046004,MIDDLE_0.5-2R,True,False,False,True,2024-11-17 11:15:00,16,True,True,False
2024,2024-11-18 13:00:00,100.0,66.66666666666666,BULL,14.52,14.208476992591892,0.31152300740810723,2.199999999999999,False,False,False,False,4.7508529540521,0.9309103761318274,RUNNER_>=2R,True,True,True,False,,144,True,True,False
2024,2024-11-18 15:00:00,100.0,100.0,BULL,14.63,14.198940916141414,0.43105908385858704,2.2,False,False,False,False,3.1782186045972307,0.6959602783789577,RUNNER_>=2R,True,True,True,False,,144,True,False,False
2024,2024-11-19 06:00:00,95.0,83.33333333333334,STRONG_BULL,15.05,14.768781413908261,0.28121858609173955,2.1999999999999975,False,False,False,False,0.10667858201311316,0.9601072381180437,FALSE_<0.5R,False,False,False,True,2024-11-19 09:30:00,13,True,True,False
2024,2024-11-20 10:00:00,100.0,66.66666666666666,STRONG_BULL,14.85,14.578624428426222,0.27137557157377756,2.2,True,False,True,True,0.2947944044338967,0.2210958033254242,FALSE_<0.5R,False,False,False,True,2024-11-20 11:15:00,4,True,True,True
2024,2024-11-20 14:00:00,98.0,66.66666666666666,STRONG_BULL,15.11,14.605039725088622,0.5049602749113777,2.199999999999998,True,False,True,True,0.4158742983036766,0.7129273685205845,FALSE_<0.5R,False,False,False,True,2024-11-20 16:30:00,9,True,False,False
2024,2024-11-22 21:00:00,95.0,66.66666666666666,STRONG_BULL,15.3,15.01494823699828,0.2850517630017215,2.1999999999999975,False,False,False,False,10.840136428068114,0.10524404299095655,RUNNER_>=2R,True,True,True,False,,144,True,True,False
2024,2024-11-24 07:00:00,95.0,100.0,STRONG_BULL,17.8,17.285762521562418,0.5142374784375825,2.2,False,False,False,False,0.13612387843197002,0.9334208806763629,FALSE_<0.5R,False,False,False,True,2024-11-24 09:30:00,9,True,True,False
2024,2024-11-27 18:00:00,100.0,66.66666666666666,BULL,18.19,17.641534589497653,0.5484654105023488,2.2000000000000015,False,False,False,False,1.4768479187376757,0.8934018273845249,MIDDLE_0.5-2R,True,True,False,True,2024-11-28 15:30:00,85,True,True,False
2024,2024-12-01 15:00:00,98.0,66.66666666666666,STRONG_BULL,18.8,18.541670919455168,0.25832908054483283,2.1999999999999944,True,False,True,False,0.8129166083705992,0.8516269230549194,MIDDLE_0.5-2R,True,False,False,True,2024-12-01 20:15:00,20,True,True,True
2024,2024-12-02 05:00:00,100.0,66.66666666666666,STRONG_BULL,19.25,18.707703097802245,0.5422969021977551,2.2000000000000015,False,False,False,False,14.106663654166208,0.7560434115304769,RUNNER_>=2R,True,True,True,False,,144,True,True,False
2024,2024-12-04 14:00:00,100.0,83.33333333333334,STRONG_BULL,24.65,23.907105214859996,0.7428947851400025,2.2,False,False,False,False,2.611406135573287,0.955720802194343,RUNNER_>=2R,True,True,True,True,2024-12-04 23:30:00,37,True,True,False
2024,2024-12-04 18:00:00,100.0,83.33333333333334,BULL,24.66,23.939073337508724,0.7209266624912765,2.200000000000002,False,False,False,False,0.8461332223336666,0.9987146230823599,MIDDLE_0.5-2R,True,False,False,True,2024-12-04 23:30:00,21,True,False,False
2024,2024-12-08 18:00:00,95.0,100.0,STRONG_BULL,25.98,25.523475256004968,0.4565247439950326,2.2,False,False,False,False,0.15333232408704214,0.9418985622489686,FALSE_<0.5R,False,False,False,True,2024-12-08 18:45:00,2,True,True,False
2024,2024-12-08 20:00:00,95.0,100.0,STRONG_BULL,25.94,25.42035183476739,0.5196481652326099,2.2000000000000015,False,False,False,False,2.732618134741925,0.6735326388448443,RUNNER_>=2R,True,True,True,True,2024-12-09 08:45:00,50,True,False,False
2024,2024-12-13 11:00:00,95.0,100.0,BULL,28.64,27.91365466844563,0.72634533155437,2.2,False,False,False,False,0.34418889905302086,0.6333075742575596,FALSE_<0.5R,False,False,False,True,2024-12-13 14:30:00,13,True,True,False
2024,2024-12-25 10:00:00,95.0,83.33333333333334,BULL,25.04,24.51199751831734,0.528002481682659,2.2,False,False,False,False,1.0416617706932725,0.5113612328857868,MIDDLE_0.5-2R,True,True,False,True,2024-12-25 12:00:00,7,True,True,False
