window,symbol,route,entry_time,strict_mfe_r,strict_mae_r,realized_r,profit,mfe_class,setup_score,entry_reward_risk,account_risk_percent,relative_strength_pct,momentum_24h,momentum_72h,ema50_slope_12h,rsi14,adx14,atr_percent,volume_ratio,ema20_distance_atr,ema50_distance_atr,ema200_distance_atr,recent_high_72h_distance_atr,candle_range_atr,candle_body_atr,upper_wick_atr,lower_wick_atr,close_location,trend_stable_6,trend_stable_4_of_6,market_state,market_score,btc_score,eth_score,breadth_score,market_risk_multiplier,asset_shock_level,asset_shock_score
2025h1,SOLUSDT,ADAPTIVE_BREAKOUT,2025-05-18 14:00:00,2.096920972233543,0.4279262313868899,0.1811326495959754,4.7485844,RUNNER_>=2R,100.0,2.2401,0.2657,66.66666666666666,3.820508199675632,1.8144329896907285,0.3644847624406422,66.962324287479,25.356839155829498,0.8884645473284176,1.3139002354733669,2.135796191053522,2.2823326068415364,2.3058147081133686,-1.081057652546282,0.9833717200872768,0.7489254821856826,0.07814874596718573,0.15629749193440848,0.9205298013245187,0,0,STRONG_BULL,84.78055555555555,90.0,71.5,77.77777777777779,1.0,NORMAL,0.0
2025h1,LINKUSDT,IGNITION,2025-05-20 09:00:00,0.2302934596657418,1.0095098225186176,-1.1754469330690882,-34.81079876,FALSE_<0.5R,95.0,2.0868,0.3,83.33333333333334,4.786885245901651,4.17209908735332,1.1949947654223525,57.082107005126964,20.948246402574945,1.514756535324668,0.5401478892290845,0.5360381175638382,1.1750082256491046,0.4937431745925397,-1.8177454515241027,0.7436231392598569,0.1652495865021945,0.16524958650218716,0.41312396625547526,0.7777777777777821,0,0,STRONG_BULL,90.97166666666666,94.1,87.6,83.33333333333334,1.0,NORMAL,5.0
2025h1,SOLUSDT,ADAPTIVE_BREAKOUT,2025-05-22 04:00:00,1.3654458557871547,0.5730550877496711,-0.0612400057018407,-1.80722413,MIDDLE_0.5-2R,100.0,2.2844,0.3,66.66666666666666,4.030122962875793,6.936800725733283,0.8937661116490192,65.1746658407568,18.79256017298473,1.5810280442141107,1.3615236794293333,1.822912003680375,2.495306367964597,2.859834216252845,0.2968979046907141,1.30563536400136,0.8477687158036231,0.25039582323314324,0.20747082496459365,0.8082191780821875,1,1,STRONG_BULL,95.055,94.7,90.0,100.0,1.0,NORMAL,10.0
2025h1,SOLUSDT,ADAPTIVE_BREAKOUT,2025-05-23 02:00:00,0.8252171924933077,1.1651103332926356,-1.1727920375702932,-34.60333899,MIDDLE_0.5-2R,100.0,2.2815,0.3,100.0,5.708513708513707,7.780131826741998,1.5075558477015027,70.45139432016458,29.79215436052983,1.1522498427577466,1.5855432325977779,2.254678919103759,3.802383213732594,5.861968991226629,0.6018300290117857,1.5306385777229188,1.1420554093845845,0.2085080415474057,0.18007512679092844,0.8637770897832744,1,1,STRONG_BULL,96.805,96.7,93.0,100.0,1.0,NORMAL,0.0
2025h1,LINKUSDT,IGNITION,2025-05-28 11:00:00,0.9929728031407524,1.3970009261454572,-1.2426267992766966,-27.40111669,MIDDLE_0.5-2R,100.0,2.0438,0.225,83.33333333333334,0.0,5.426869622766373,0.448370182752611,53.16194612542935,18.15567700842316,1.0826303512270696,1.2051038275058734,0.22247085962751595,0.7700854319108164,0.7640454909465283,-1.333619269418731,1.2756358229222555,0.5798344649646625,0.11596689299293045,0.5798344649646625,0.9090909090909105,0,0,BULL,65.89416666666666,70.35,90.0,33.33333333333333,0.75,NORMAL,0.0
2025h1,SOLUSDT,ADAPTIVE_BREAKOUT,2025-06-03 15:00:00,0.19600787470868,1.2025314390342718,-1.2098728026897403,-26.6042684,FALSE_<0.5R,100.0,2.2739,0.225,100.0,6.653159924187957,4.817265078039701,1.1033733554378866,68.81546927534548,29.18435685313232,1.071343936072869,2.0089231887246624,2.253414354182218,3.192063703008192,0.5134378578104757,0.4633002778507986,2.2535840675705434,1.407060103102426,0.10867537381685238,0.7378485906512652,0.9517766497461935,0,0,BULL,71.81777777777778,62.599999999999994,89.0,88.88888888888889,0.75,NORMAL,10.0
2025h1,SOLUSDT,ADAPTIVE_BREAKOUT,2025-06-09 11:00:00,0.6863094059905087,1.3685700029760393,-1.2240098559988557,-26.84186379,MIDDLE_0.5-2R,100.0,2.2467,0.225,100.0,4.359801155448051,4.577583305284394,0.24818745692885003,68.71756049497287,21.705815186833924,0.8744274491185989,2.6064763809335996,2.4521647975944387,2.9298329858956818,0.973261852595561,0.036807385068200325,1.737308575219658,1.4134035866193655,0.1766754483274285,0.14722954027286408,0.8983050847457594,0,0,BULL,74.30583333333334,86.95,29.7,66.66666666666666,0.75,NORMAL,10.0
2025h1,SOLUSDT,ADAPTIVE_BREAKOUT,2025-06-11 04:00:00,0.0159127504392518,1.0430565955794355,-1.179393277517508,-34.38962428,FALSE_<0.5R,100.0,2.277,0.3,83.33333333333334,4.711943205377889,11.224557891224563,1.867587378891633,67.36149817567257,34.86960788840585,1.3324486266315927,1.5707516338690204,1.9295203002522319,3.428003218748918,4.803080184728499,0.36473472258585726,1.4364244012949645,1.053678087470277,0.35572892696647407,0.027017386858213543,0.7523510971786768,1,1,STRONG_BULL,97.58888888888889,98.0,100.0,94.44444444444444,1.0,NORMAL,0.0
2025h1,SOLUSDT,ADAPTIVE_BREAKOUT,2025-06-25 08:00:00,0.0299065342171968,1.1793478872977703,-1.2349709844521068,-31.6068451,FALSE_<0.5R,100.0,2.2392,0.2643,66.66666666666666,2.0831886674536504,9.041685209909511,1.377257299961765,64.54950531613444,40.280345896656904,1.00753143703158,1.4122252888919518,1.2669672351979073,2.950634444259636,2.8490768671203197,0.06076269473865812,1.005960168451086,0.47259873685620424,0.32406770527284334,0.20929372632203824,0.6778523489932784,0,0,STRONG_BULL,84.21000000000001,85.4,58.0,100.0,1.0,NORMAL,0.0
2025h1,SOLUSDT,ADAPTIVE_BREAKOUT,2025-06-28 16:00:00,3.2692207600261454,0.0981515834373085,0.905559572455085,20.14022188,RUNNER_>=2R,100.0,2.2405,0.2304,83.33333333333334,3.2759461908412835,3.1178230913772698,1.052730915721889,69.05740828120474,19.833832248689532,0.8458418280279151,1.3214811135255367,2.341886505579198,3.4332171446876805,3.9850989824627434,0.1356436547228385,1.531975394516867,1.0532330837303474,0.39895192565543675,0.0797903851310828,0.7395833333333316,1,1,STRONG_BULL,80.83666666666667,90.0,37.8,83.33333333333334,1.0,NORMAL,20.0
2025h1,LINKUSDT,IGNITION,2025-06-29 23:00:00,0.3708638878150128,1.0232115147760454,-1.135758499038628,-32.96104418,FALSE_<0.5R,99.0,2.1122,0.3,83.33333333333334,2.6061057334326065,6.738962044926411,0.4716112509121295,73.69402586619522,22.144449240839663,0.8054243942872475,6.133627738117766,3.5266455447305725,4.350910607869452,6.292261750624141,2.7030075451472158,3.964411066215926,3.5139098086913823,0.45050125752454395,0.0,0.8863636363636346,1,1,STRONG_BULL,88.235,92.7,53.2,100.0,1.0,NORMAL,10.0
2025h1,SOLUSDT,ADAPTIVE_BREAKOUT,2025-07-06 17:00:00,0.0,1.1159825214164818,-1.2146838701972182,-33.84897773,FALSE_<0.5R,100.0,2.2722,0.289,83.33333333333334,4.390509953640587,1.6328156113102343,0.2770604493449458,77.64339197391743,25.895449919081173,0.7342600281477293,3.5838544634654115,3.6003619325128238,3.9208322612389623,3.817210463889904,-0.6759767911840907,1.7522029982008867,1.4142146026088414,0.07115545170357519,0.2668329438884702,0.9593908629441705,0,0,STRONG_BULL,94.205,92.7,93.0,100.0,1.0,NORMAL,8.0
2025h1,SOLUSDT,ADAPTIVE_BREAKOUT,2025-07-14 04:00:00,0.5415841120998349,1.0164818840059595,-1.1107461135530954,-32.01252844,MIDDLE_0.5-2R,100.0,2.2944,0.3,66.66666666666666,3.659822591650652,1.1439293063793876,0.27507350502888883,70.91602445951287,18.925931112723294,0.9730879834804905,3.74631362990158,2.761937041059667,3.154940544184677,5.785869933002941,-0.6703042132254637,2.1523529782469515,1.3590571662645086,0.6703042132254637,0.12299159875697914,0.6885714285714357,1,1,STRONG_BULL,94.38,93.19999999999999,92.0,100.0,1.0,NORMAL,10.0
2025h1,SOLUSDT,ADAPTIVE_BREAKOUT,2025-07-20 09:00:00,1.1699920091559268,0.7180038369385549,-0.0890438810263403,-1.91831945,MIDDLE_0.5-2R,100.0,2.249,0.225,66.66666666666666,2.647125653260618,4.035926075191432,0.2869405291560545,64.95588514513139,19.42138190147675,0.9163925256972812,1.2728467548932179,1.842538993322105,2.2747989231469408,6.44094455332438,-2.39745694106393,1.6667458834600744,1.6607069490997002,0.006038934360374218,0.0,0.9963768115941959,1,1,BULL,78.0213888888889,69.05000000000001,95.0,94.44444444444444,0.75,NORMAL,20.0
2025h1,SOLUSDT,ADAPTIVE_BREAKOUT,2025-07-21 03:00:00,8.575851819697416,0.2170338433762243,4.420099891975205,95.20547259,RUNNER_>=2R,100.0,2.2816,0.225,66.66666666666666,3.835755322744161,2.616198163094907,0.8132777006385483,62.69901347392169,21.02150152455568,1.2355261049104453,1.4324053705116802,1.5259121777766667,2.2432959093634213,5.46463884705665,-0.1404930725484608,1.988855058264191,1.8703140283014204,0.11415062144563533,0.0043904085171355,0.942604856512137,1,1,BULL,74.74638888888889,63.55,97.0,94.44444444444444,0.75,NORMAL,10.0
2025h1,LINKUSDT,IGNITION,2025-07-22 21:00:00,0.961507699033686,0.6104870857862923,-0.698707580924198,-20.26571108,MIDDLE_0.5-2R,95.0,2.1095,0.3,66.66666666666666,0.7261410788381717,5.6583242655060095,-0.039322172931854915,52.58915868689209,21.969025369829815,1.9098442952923504,0.63595758167106,0.3788939872186514,0.44857796214503104,3.8545196318920207,-2.3187357816321272,1.1054438028711315,0.9706335830088061,0.0,0.1348102198623254,1.0,1,1,STRONG_BULL,87.04666666666667,90.0,79.2,83.33333333333334,1.0,NORMAL,0.0
2025h1,LINKUSDT,IGNITION,2025-07-26 19:00:00,2.168253207602264,0.4164102377820587,0.7588861755736558,21.96502674,RUNNER_>=2R,100.0,2.0969,0.3,83.33333333333334,3.9458850056369954,1.541850220264318,0.4203648210894251,58.52301453991985,15.178400772275637,1.0701159678825938,0.9653505594706004,0.8045587093475957,1.1541710093847162,1.5501141616446596,-1.266917244291318,1.4189473136062818,0.7601503465748016,0.3040601386299098,0.35473682840157045,0.7857142857142911,1,1,STRONG_BULL,81.32777777777778,77.0,90.0,88.88888888888889,1.0,NORMAL,0.0
2025h1,SOLUSDT,ADAPTIVE_BREAKOUT,2025-07-28 03:00:00,1.6973702948349687,0.1863885154873419,-0.090416200362932,-2.42170084,MIDDLE_0.5-2R,100.0,2.2306,0.277,66.66666666666666,2.361994335488715,7.118890504417852,0.4658972189373056,66.27996605223609,21.092701021830642,1.0533198086555324,1.66850561007495,1.7516414303205936,2.2348166178705324,3.1866534959151784,0.18338310261296753,2.022170428813231,1.6058412228811059,0.2131209030366787,0.20320830289544634,0.8946078431372598,1,1,STRONG_BULL,96.075,94.7,96.8,100.0,1.0,NORMAL,0.0
