decision_time,state,score,btc_score,eth_score,breadth_score,new_entries_allowed,altcoins_allowed,risk_multiplier,reasons
2026-06-06 08:00:00,BEAR,8.0,10.0,10.0,0.0,False,False,0.0,BTC composite 10.0 | ETH confirmation 10.0 | breadth 0.0
2026-06-06 09:00:00,BEAR,9.3,12.0,10.0,0.0,False,False,0.0,BTC composite 12.0 | ETH confirmation 10.0 | breadth 0.0
2026-06-06 10:00:00,BEAR,8.0,10.0,10.0,0.0,False,False,0.0,BTC composite 10.0 | ETH confirmation 10.0 | breadth 0.0
2026-06-06 11:00:00,BEAR,8.0,10.0,10.0,0.0,False,False,0.0,BTC composite 10.0 | ETH confirmation 10.0 | breadth 0.0
2026-06-06 12:00:00,BEAR,8.0,10.0,10.0,0.0,False,False,0.0,BTC composite 10.0 | ETH confirmation 10.0 | breadth 0.0
2026-06-06 13:00:00,BEAR,8.0,10.0,10.0,0.0,False,False,0.0,BTC composite 10.0 | ETH confirmation 10.0 | breadth 0.0
2026-06-06 14:00:00,BEAR,12.036111111111111,14.5,10.0,5.555555555555555,False,False,0.0,BTC composite 14.5 | ETH confirmation 10.0 | breadth 5.6
2026-06-06 15:00:00,BEAR,9.625,12.5,10.0,0.0,False,False,0.0,BTC composite 12.5 | ETH confirmation 10.0 | breadth 0.0
2026-06-06 16:00:00,BEAR,16.533333333333335,18.0,10.0,16.666666666666664,False,False,0.0,BTC composite 18.0 | ETH confirmation 10.0 | breadth 16.7
2026-06-06 17:00:00,BEAR,11.9,16.0,10.0,0.0,False,False,0.0,BTC composite 16.0 | ETH confirmation 10.0 | breadth 0.0
2026-06-06 18:00:00,BEAR,10.275,13.5,10.0,0.0,False,False,0.0,BTC composite 13.5 | ETH confirmation 10.0 | breadth 0.0
2026-06-06 19:00:00,BEAR,17.430555555555557,15.5,12.0,27.77777777777778,False,False,0.0,BTC composite 15.5 | ETH confirmation 12.0 | breadth 27.8
2026-06-06 20:00:00,BEAR,14.311111111111112,18.0,10.0,5.555555555555555,False,False,0.0,BTC composite 18.0 | ETH confirmation 10.0 | breadth 5.6
2026-06-06 21:00:00,BEAR,11.9,16.0,10.0,0.0,False,False,0.0,BTC composite 16.0 | ETH confirmation 10.0 | breadth 0.0
2026-06-06 22:00:00,BEAR,10.275,13.5,10.0,0.0,False,False,0.0,BTC composite 13.5 | ETH confirmation 10.0 | breadth 0.0
2026-06-06 23:00:00,BEAR,10.275,13.5,10.0,0.0,False,False,0.0,BTC composite 13.5 | ETH confirmation 10.0 | breadth 0.0
2026-06-07 00:00:00,BEAR,11.522222222222222,12.0,10.0,11.11111111111111,False,False,0.0,BTC composite 12.0 | ETH confirmation 10.0 | breadth 11.1
2026-06-07 01:00:00,BEAR,8.0,10.0,10.0,0.0,False,False,0.0,BTC composite 10.0 | ETH confirmation 10.0 | breadth 0.0
2026-06-07 02:00:00,BEAR,18.830555555555556,16.5,17.0,27.77777777777778,False,False,0.0,BTC composite 16.5 | ETH confirmation 17.0 | breadth 27.8
2026-06-07 03:00:00,BEAR,19.941666666666663,16.5,17.0,33.33333333333333,False,False,0.0,BTC composite 16.5 | ETH confirmation 17.0 | breadth 33.3
2026-06-07 04:00:00,BEAR,24.59166666666667,22.5,22.0,33.33333333333333,False,False,0.0,BTC composite 22.5 | ETH confirmation 22.0 | breadth 33.3
2026-06-07 05:00:00,BEAR,24.071666666666665,21.7,22.0,33.33333333333333,False,False,0.0,BTC composite 21.7 | ETH confirmation 22.0 | breadth 33.3
2026-06-07 06:00:00,BEAR,24.071666666666665,21.7,22.0,33.33333333333333,False,False,0.0,BTC composite 21.7 | ETH confirmation 22.0 | breadth 33.3
2026-06-07 07:00:00,BEAR,24.071666666666665,21.7,22.0,33.33333333333333,False,False,0.0,BTC composite 21.7 | ETH confirmation 22.0 | breadth 33.3
2026-06-07 08:00:00,BEAR,24.52166666666667,21.7,25.0,33.33333333333333,False,False,0.0,BTC composite 21.7 | ETH confirmation 25.0 | breadth 33.3
2026-06-07 09:00:00,BEAR,24.52166666666667,21.7,25.0,33.33333333333333,False,False,0.0,BTC composite 21.7 | ETH confirmation 25.0 | breadth 33.3
2026-06-07 10:00:00,BEAR,26.47166666666667,24.700000000000003,25.0,33.33333333333333,False,False,0.0,BTC composite 24.7 | ETH confirmation 25.0 | breadth 33.3
2026-06-07 11:00:00,BEAR,28.102777777777778,25.5,25.0,38.88888888888889,False,False,0.0,BTC composite 25.5 | ETH confirmation 25.0 | breadth 38.9
2026-06-07 12:00:00,BEAR,29.21388888888889,25.5,25.0,44.44444444444444,False,False,0.0,BTC composite 25.5 | ETH confirmation 25.0 | breadth 44.4
2026-06-07 13:00:00,BEAR,28.693888888888893,24.700000000000003,25.0,44.44444444444444,False,False,0.0,BTC composite 24.7 | ETH confirmation 25.0 | breadth 44.4
2026-06-07 14:00:00,BEAR,29.143888888888892,24.700000000000003,28.0,44.44444444444444,False,False,0.0,BTC composite 24.7 | ETH confirmation 28.0 | breadth 44.4
2026-06-07 15:00:00,BEAR,29.143888888888892,24.700000000000003,28.0,44.44444444444444,False,False,0.0,BTC composite 24.7 | ETH confirmation 28.0 | breadth 44.4
2026-06-07 16:00:00,BEAR,30.255000000000003,24.700000000000003,28.0,50.0,False,False,0.0,BTC composite 24.7 | ETH confirmation 28.0 | breadth 50.0
2026-06-07 17:00:00,BEAR,33.70611111111111,28.3,28.0,55.55555555555556,False,False,0.0,BTC composite 28.3 | ETH confirmation 28.0 | breadth 55.6
2026-06-07 18:00:00,BEAR,33.70611111111111,28.3,28.0,55.55555555555556,False,False,0.0,BTC composite 28.3 | ETH confirmation 28.0 | breadth 55.6
2026-06-07 19:00:00,BEAR,33.70611111111111,28.3,28.0,55.55555555555556,False,False,0.0,BTC composite 28.3 | ETH confirmation 28.0 | breadth 55.6
2026-06-07 20:00:00,BEAR,30.211111111111116,23.8,24.200000000000003,55.55555555555556,False,False,0.0,BTC composite 23.8 | ETH confirmation 24.2 | breadth 55.6
2026-06-07 21:00:00,BEAR,31.511111111111113,25.8,24.200000000000003,55.55555555555556,False,False,0.0,BTC composite 25.8 | ETH confirmation 24.2 | breadth 55.6
2026-06-07 22:00:00,BEAR,33.586111111111116,28.3,27.200000000000003,55.55555555555556,False,False,0.0,BTC composite 28.3 | ETH confirmation 27.2 | breadth 55.6
2026-06-07 23:00:00,BEAR,35.23722222222222,28.3,30.8,61.111111111111114,False,False,0.0,BTC composite 28.3 | ETH confirmation 30.8 | breadth 61.1
2026-06-08 00:00:00,BEAR,39.193333333333335,31.8,34.6,66.66666666666666,False,False,0.0,BTC composite 31.8 | ETH confirmation 34.6 | breadth 66.7
2026-06-08 01:00:00,BEAR,39.31333333333333,31.8,35.4,66.66666666666666,False,False,0.0,BTC composite 31.8 | ETH confirmation 35.4 | breadth 66.7
2026-06-08 02:00:00,BEAR,39.49333333333334,31.8,36.6,66.66666666666666,False,False,0.0,BTC composite 31.8 | ETH confirmation 36.6 | breadth 66.7
2026-06-08 03:00:00,BEAR,39.49333333333334,31.8,36.6,66.66666666666666,False,False,0.0,BTC composite 31.8 | ETH confirmation 36.6 | breadth 66.7
2026-06-08 04:00:00,BEAR,39.49333333333334,31.8,36.6,66.66666666666666,False,False,0.0,BTC composite 31.8 | ETH confirmation 36.6 | breadth 66.7
2026-06-08 05:00:00,BEAR,39.49333333333334,31.8,36.6,66.66666666666666,False,False,0.0,BTC composite 31.8 | ETH confirmation 36.6 | breadth 66.7
2026-06-08 06:00:00,BEAR,38.843333333333334,30.8,36.6,66.66666666666666,False,False,0.0,BTC composite 30.8 | ETH confirmation 36.6 | breadth 66.7
2026-06-08 07:00:00,BEAR,38.843333333333334,30.8,36.6,66.66666666666666,False,False,0.0,BTC composite 30.8 | ETH confirmation 36.6 | breadth 66.7
2026-06-08 08:00:00,BEAR,38.843333333333334,30.8,36.6,66.66666666666666,False,False,0.0,BTC composite 30.8 | ETH confirmation 36.6 | breadth 66.7
2026-06-08 09:00:00,BEAR,35.51,30.8,36.6,50.0,False,False,0.0,BTC composite 30.8 | ETH confirmation 36.6 | breadth 50.0
2026-06-08 10:00:00,BEAR,41.95583333333333,34.55,41.1,66.66666666666666,False,False,0.0,BTC composite 34.5 | ETH confirmation 41.1 | breadth 66.7
2026-06-08 11:00:00,BEAR,41.95583333333333,34.55,41.1,66.66666666666666,False,False,0.0,BTC composite 34.5 | ETH confirmation 41.1 | breadth 66.7
2026-06-08 12:00:00,BEAR,42.475833333333334,35.35,41.1,66.66666666666666,False,False,0.0,BTC composite 35.4 | ETH confirmation 41.1 | breadth 66.7
2026-06-08 13:00:00,BEAR,42.475833333333334,35.35,41.1,66.66666666666666,False,False,0.0,BTC composite 35.4 | ETH confirmation 41.1 | breadth 66.7
2026-06-08 14:00:00,BEAR,41.95583333333333,34.55,41.1,66.66666666666666,False,False,0.0,BTC composite 34.5 | ETH confirmation 41.1 | breadth 66.7
2026-06-08 15:00:00,BEAR,42.475833333333334,35.35,41.1,66.66666666666666,False,False,0.0,BTC composite 35.4 | ETH confirmation 41.1 | breadth 66.7
2026-06-08 16:00:00,BEAR,42.475833333333334,35.35,41.1,66.66666666666666,False,False,0.0,BTC composite 35.4 | ETH confirmation 41.1 | breadth 66.7
2026-06-08 17:00:00,BEAR,41.95583333333333,34.55,41.1,66.66666666666666,False,False,0.0,BTC composite 34.5 | ETH confirmation 41.1 | breadth 66.7
2026-06-08 18:00:00,BEAR,41.95583333333333,34.55,41.1,66.66666666666666,False,False,0.0,BTC composite 34.5 | ETH confirmation 41.1 | breadth 66.7
2026-06-08 19:00:00,BEAR,41.95583333333333,34.55,41.1,66.66666666666666,False,False,0.0,BTC composite 34.5 | ETH confirmation 41.1 | breadth 66.7
2026-06-08 20:00:00,BEAR,41.95583333333333,34.55,41.1,66.66666666666666,False,False,0.0,BTC composite 34.5 | ETH confirmation 41.1 | breadth 66.7
2026-06-08 21:00:00,BEAR,41.95583333333333,34.55,41.1,66.66666666666666,False,False,0.0,BTC composite 34.5 | ETH confirmation 41.1 | breadth 66.7
2026-06-08 22:00:00,BEAR,41.95583333333333,34.55,41.1,66.66666666666666,False,False,0.0,BTC composite 34.5 | ETH confirmation 41.1 | breadth 66.7
2026-06-08 23:00:00,BEAR,41.95583333333333,34.55,41.1,66.66666666666666,False,False,0.0,BTC composite 34.5 | ETH confirmation 41.1 | breadth 66.7
2026-06-09 00:00:00,BEAR,32.05861111111111,25.05,31.1,55.55555555555556,False,False,0.0,BTC composite 25.1 | ETH confirmation 31.1 | breadth 55.6
2026-06-09 01:00:00,BEAR,26.014166666666668,23.05,29.1,33.33333333333333,False,False,0.0,BTC composite 23.1 | ETH confirmation 29.1 | breadth 33.3
2026-06-09 02:00:00,BEAR,25.83416666666667,23.05,27.9,33.33333333333333,False,False,0.0,BTC composite 23.1 | ETH confirmation 27.9 | breadth 33.3
2026-06-09 03:00:00,BEAR,25.83416666666667,23.05,27.9,33.33333333333333,False,False,0.0,BTC composite 23.1 | ETH confirmation 27.9 | breadth 33.3
2026-06-09 04:00:00,BEAR,24.55138888888889,18.35,24.9,44.44444444444444,False,False,0.0,BTC composite 18.4 | ETH confirmation 24.9 | breadth 44.4
2026-06-09 05:00:00,BEAR,31.895833333333332,22.35,26.9,66.66666666666666,False,False,0.0,BTC composite 22.4 | ETH confirmation 26.9 | breadth 66.7
2026-06-09 06:00:00,BEAR,33.97083333333333,24.85,29.9,66.66666666666666,False,False,0.0,BTC composite 24.9 | ETH confirmation 29.9 | breadth 66.7
2026-06-09 07:00:00,BEAR,33.97083333333333,24.85,29.9,66.66666666666666,False,False,0.0,BTC composite 24.9 | ETH confirmation 29.9 | breadth 66.7
2026-06-09 08:00:00,BEAR,33.709722222222226,23.85,39.9,61.111111111111114,False,False,0.0,BTC composite 23.9 | ETH confirmation 39.9 | breadth 61.1
2026-06-09 09:00:00,BEAR,32.289722222222224,21.85,39.1,61.111111111111114,False,False,0.0,BTC composite 21.9 | ETH confirmation 39.1 | breadth 61.1
2026-06-09 10:00:00,BEAR,24.35777777777778,18.1,32.1,38.88888888888889,False,False,0.0,BTC composite 18.1 | ETH confirmation 32.1 | breadth 38.9
2026-06-09 11:00:00,BEAR,28.291111111111114,18.1,36.1,55.55555555555556,False,False,0.0,BTC composite 18.1 | ETH confirmation 36.1 | breadth 55.6
2026-06-09 12:00:00,BEAR,19.546666666666667,14.600000000000001,22.6,33.33333333333333,False,False,0.0,BTC composite 14.6 | ETH confirmation 22.6 | breadth 33.3
2026-06-09 13:00:00,BEAR,19.846666666666668,14.600000000000001,24.6,33.33333333333333,False,False,0.0,BTC composite 14.6 | ETH confirmation 24.6 | breadth 33.3
2026-06-09 14:00:00,BEAR,17.921666666666667,12.100000000000001,22.6,33.33333333333333,False,False,0.0,BTC composite 12.1 | ETH confirmation 22.6 | breadth 33.3
2026-06-09 15:00:00,BEAR,15.971666666666666,9.1,22.6,33.33333333333333,False,False,0.0,BTC composite 9.1 | ETH confirmation 22.6 | breadth 33.3
2026-06-09 16:00:00,BEAR,12.100555555555555,6.7,14.600000000000001,27.77777777777778,False,False,0.0,BTC composite 6.7 | ETH confirmation 14.6 | breadth 27.8
2026-06-09 17:00:00,BEAR,10.989444444444445,6.7,14.600000000000001,22.22222222222222,False,False,0.0,BTC composite 6.7 | ETH confirmation 14.6 | breadth 22.2
2026-06-09 18:00:00,BEAR,10.539444444444445,6.7,11.600000000000001,22.22222222222222,False,False,0.0,BTC composite 6.7 | ETH confirmation 11.6 | breadth 22.2
2026-06-09 19:00:00,BEAR,10.539444444444445,6.7,11.600000000000001,22.22222222222222,False,False,0.0,BTC composite 6.7 | ETH confirmation 11.6 | breadth 22.2
2026-06-09 20:00:00,BEAR,8.767222222222223,6.7,14.600000000000001,11.11111111111111,False,False,0.0,BTC composite 6.7 | ETH confirmation 14.6 | breadth 11.1
2026-06-09 21:00:00,BEAR,10.178333333333335,6.7,16.6,16.666666666666664,False,False,0.0,BTC composite 6.7 | ETH confirmation 16.6 | breadth 16.7
2026-06-09 22:00:00,BEAR,6.396111111111111,6.7,6.2,5.555555555555555,False,False,0.0,BTC composite 6.7 | ETH confirmation 6.2 | breadth 5.6
2026-06-09 23:00:00,BEAR,6.396111111111111,6.7,6.2,5.555555555555555,False,False,0.0,BTC composite 6.7 | ETH confirmation 6.2 | breadth 5.6
2026-06-10 00:00:00,BEAR,7.3711111111111105,8.2,6.2,5.555555555555555,False,False,0.0,BTC composite 8.2 | ETH confirmation 6.2 | breadth 5.6
2026-06-10 01:00:00,BEAR,9.593333333333334,8.2,6.2,16.666666666666664,False,False,0.0,BTC composite 8.2 | ETH confirmation 6.2 | breadth 16.7
2026-06-10 02:00:00,BEAR,7.3711111111111105,8.2,6.2,5.555555555555555,False,False,0.0,BTC composite 8.2 | ETH confirmation 6.2 | breadth 5.6
2026-06-10 03:00:00,BEAR,6.78,9.0,6.2,0.0,False,False,0.0,BTC composite 9.0 | ETH confirmation 6.2 | breadth 0.0
2026-06-10 04:00:00,BEAR,6.78,9.0,6.2,0.0,False,False,0.0,BTC composite 9.0 | ETH confirmation 6.2 | breadth 0.0
2026-06-10 05:00:00,BEAR,6.78,9.0,6.2,0.0,False,False,0.0,BTC composite 9.0 | ETH confirmation 6.2 | breadth 0.0
2026-06-10 06:00:00,BEAR,6.78,9.0,6.2,0.0,False,False,0.0,BTC composite 9.0 | ETH confirmation 6.2 | breadth 0.0
2026-06-10 07:00:00,BEAR,6.78,9.0,6.2,0.0,False,False,0.0,BTC composite 9.0 | ETH confirmation 6.2 | breadth 0.0
2026-06-10 08:00:00,BEAR,6.78,9.0,6.2,0.0,False,False,0.0,BTC composite 9.0 | ETH confirmation 6.2 | breadth 0.0
2026-06-10 09:00:00,BEAR,6.78,9.0,6.2,0.0,False,False,0.0,BTC composite 9.0 | ETH confirmation 6.2 | breadth 0.0
2026-06-10 10:00:00,BEAR,6.78,9.0,6.2,0.0,False,False,0.0,BTC composite 9.0 | ETH confirmation 6.2 | breadth 0.0
2026-06-10 11:00:00,BEAR,6.78,9.0,6.2,0.0,False,False,0.0,BTC composite 9.0 | ETH confirmation 6.2 | breadth 0.0
2026-06-10 12:00:00,BEAR,6.78,9.0,6.2,0.0,False,False,0.0,BTC composite 9.0 | ETH confirmation 6.2 | breadth 0.0
2026-06-10 13:00:00,BEAR,6.78,9.0,6.2,0.0,False,False,0.0,BTC composite 9.0 | ETH confirmation 6.2 | breadth 0.0
2026-06-10 14:00:00,BEAR,10.455,13.5,11.2,0.0,False,False,0.0,BTC composite 13.5 | ETH confirmation 11.2 | breadth 0.0
2026-06-10 15:00:00,BEAR,14.277222222222225,15.5,13.2,11.11111111111111,False,False,0.0,BTC composite 15.5 | ETH confirmation 13.2 | breadth 11.1
2026-06-10 16:00:00,BEAR,26.326666666666668,24.2,26.2,33.33333333333333,False,False,0.0,BTC composite 24.2 | ETH confirmation 26.2 | breadth 33.3
2026-06-10 17:00:00,BEAR,22.993333333333332,24.2,26.2,16.666666666666664,False,False,0.0,BTC composite 24.2 | ETH confirmation 26.2 | breadth 16.7
2026-06-10 18:00:00,BEAR,19.09111111111111,24.2,15.0,5.555555555555555,False,False,0.0,BTC composite 24.2 | ETH confirmation 15.0 | breadth 5.6
2026-06-10 19:00:00,BEAR,19.09111111111111,24.2,15.0,5.555555555555555,False,False,0.0,BTC composite 24.2 | ETH confirmation 15.0 | breadth 5.6
2026-06-10 20:00:00,BEAR,8.03,11.2,5.0,0.0,False,False,0.0,BTC composite 11.2 | ETH confirmation 5.0 | breadth 0.0
2026-06-10 21:00:00,BEAR,8.03,11.2,5.0,0.0,False,False,0.0,BTC composite 11.2 | ETH confirmation 5.0 | breadth 0.0
2026-06-10 22:00:00,BEAR,5.105,6.7,5.0,0.0,False,False,0.0,BTC composite 6.7 | ETH confirmation 5.0 | breadth 0.0
2026-06-10 23:00:00,BEAR,4.325,5.5,5.0,0.0,False,False,0.0,BTC composite 5.5 | ETH confirmation 5.0 | breadth 0.0
2026-06-11 00:00:00,BEAR,4.025,5.5,3.0,0.0,False,False,0.0,BTC composite 5.5 | ETH confirmation 3.0 | breadth 0.0
2026-06-11 01:00:00,BEAR,5.325,7.5,3.0,0.0,False,False,0.0,BTC composite 7.5 | ETH confirmation 3.0 | breadth 0.0
2026-06-11 02:00:00,BEAR,13.597222222222221,14.5,13.0,11.11111111111111,False,False,0.0,BTC composite 14.5 | ETH confirmation 13.0 | breadth 11.1
2026-06-11 03:00:00,BEAR,15.819444444444445,14.5,13.0,22.22222222222222,False,False,0.0,BTC composite 14.5 | ETH confirmation 13.0 | breadth 22.2
2026-06-11 04:00:00,BEAR,24.09166666666667,21.5,23.0,33.33333333333333,False,False,0.0,BTC composite 21.5 | ETH confirmation 23.0 | breadth 33.3
2026-06-11 05:00:00,BEAR,24.09166666666667,21.5,23.0,33.33333333333333,False,False,0.0,BTC composite 21.5 | ETH confirmation 23.0 | breadth 33.3
2026-06-11 06:00:00,BEAR,24.09166666666667,21.5,23.0,33.33333333333333,False,False,0.0,BTC composite 21.5 | ETH confirmation 23.0 | breadth 33.3
2026-06-11 07:00:00,BEAR,30.27277777777778,29.3,23.0,38.88888888888889,False,False,0.0,BTC composite 29.3 | ETH confirmation 23.0 | breadth 38.9
2026-06-11 08:00:00,BEAR,27.140555555555554,27.9,23.0,27.77777777777778,False,False,0.0,BTC composite 27.9 | ETH confirmation 23.0 | breadth 27.8
2026-06-11 09:00:00,BEAR,29.362777777777776,27.9,23.0,38.88888888888889,False,False,0.0,BTC composite 27.9 | ETH confirmation 23.0 | breadth 38.9
2026-06-11 10:00:00,BEAR,32.250277777777775,31.65,26.0,38.88888888888889,False,False,0.0,BTC composite 31.6 | ETH confirmation 26.0 | breadth 38.9
2026-06-11 11:00:00,BEAR,34.08138888888889,31.65,30.8,44.44444444444444,False,False,0.0,BTC composite 31.6 | ETH confirmation 30.8 | breadth 44.4
2026-06-11 12:00:00,BEAR,35.192499999999995,31.65,30.8,50.0,False,False,0.0,BTC composite 31.6 | ETH confirmation 30.8 | breadth 50.0
2026-06-11 13:00:00,BEAR,35.192499999999995,31.65,30.8,50.0,False,False,0.0,BTC composite 31.6 | ETH confirmation 30.8 | breadth 50.0
2026-06-11 14:00:00,BEAR,34.756388888888885,31.65,35.3,44.44444444444444,False,False,0.0,BTC composite 31.6 | ETH confirmation 35.3 | breadth 44.4
2026-06-11 15:00:00,BEAR,32.86527777777778,31.65,30.1,38.88888888888889,False,False,0.0,BTC composite 31.6 | ETH confirmation 30.1 | breadth 38.9
2026-06-11 16:00:00,BEAR,29.429166666666667,31.65,14.6,33.33333333333333,False,False,0.0,BTC composite 31.6 | ETH confirmation 14.6 | breadth 33.3
2026-06-11 17:00:00,BEAR,30.240277777777777,31.65,12.600000000000001,38.88888888888889,False,False,0.0,BTC composite 31.6 | ETH confirmation 12.6 | breadth 38.9
2026-06-11 18:00:00,BEAR,36.40972222222222,31.65,24.1,61.111111111111114,False,False,0.0,BTC composite 31.6 | ETH confirmation 24.1 | breadth 61.1
2026-06-11 19:00:00,BEAR,36.58972222222222,31.65,25.3,61.111111111111114,False,False,0.0,BTC composite 31.6 | ETH confirmation 25.3 | breadth 61.1
2026-06-11 20:00:00,BEAR,41.01472222222222,36.15,35.3,61.111111111111114,False,False,0.0,BTC composite 36.1 | ETH confirmation 35.3 | breadth 61.1
2026-06-11 21:00:00,BEAR,41.01472222222222,36.15,35.3,61.111111111111114,False,False,0.0,BTC composite 36.1 | ETH confirmation 35.3 | breadth 61.1
2026-06-11 22:00:00,BEAR,43.10083333333333,37.65,35.3,66.66666666666666,False,False,0.0,BTC composite 37.6 | ETH confirmation 35.3 | breadth 66.7
2026-06-11 23:00:00,BEAR,43.10083333333333,37.65,35.3,66.66666666666666,False,False,0.0,BTC composite 37.6 | ETH confirmation 35.3 | breadth 66.7
2026-06-12 00:00:00,BEAR,42.65083333333333,37.65,32.3,66.66666666666666,False,False,0.0,BTC composite 37.6 | ETH confirmation 32.3 | breadth 66.7
2026-06-12 01:00:00,BEARISH_RECOVERY,43.170833333333334,38.45,32.3,66.66666666666666,False,False,0.2,BTC composite 38.5 | ETH confirmation 32.3 | breadth 66.7
2026-06-12 02:00:00,BEAR,42.65083333333333,37.65,32.3,66.66666666666666,False,False,0.0,BTC composite 37.6 | ETH confirmation 32.3 | breadth 66.7
2026-06-12 03:00:00,BEAR,42.65083333333333,37.65,32.3,66.66666666666666,False,False,0.0,BTC composite 37.6 | ETH confirmation 32.3 | breadth 66.7
2026-06-12 04:00:00,BEAR,43.46083333333333,37.65,37.7,66.66666666666666,False,False,0.0,BTC composite 37.6 | ETH confirmation 37.7 | breadth 66.7
2026-06-12 05:00:00,BEAR,44.57194444444444,37.65,37.7,72.22222222222221,False,False,0.0,BTC composite 37.6 | ETH confirmation 37.7 | breadth 72.2
2026-06-12 06:00:00,BEAR,43.46083333333333,37.65,37.7,66.66666666666666,False,False,0.0,BTC composite 37.6 | ETH confirmation 37.7 | breadth 66.7
2026-06-12 07:00:00,BEAR,41.68083333333333,35.65,34.5,66.66666666666666,False,False,0.0,BTC composite 35.6 | ETH confirmation 34.5 | breadth 66.7
2026-06-12 08:00:00,BEAR,41.915833333333325,35.55,36.5,66.66666666666666,False,False,0.0,BTC composite 35.5 | ETH confirmation 36.5 | breadth 66.7
2026-06-12 09:00:00,BEAR,41.915833333333325,35.55,36.5,66.66666666666666,False,False,0.0,BTC composite 35.5 | ETH confirmation 36.5 | breadth 66.7
2026-06-12 10:00:00,NEUTRAL,46.738055555555555,39.55,36.5,77.77777777777779,True,False,0.35,BTC composite 39.5 | ETH confirmation 36.5 | breadth 77.8
2026-06-12 11:00:00,BEAR,41.915833333333325,35.55,36.5,66.66666666666666,False,False,0.0,BTC composite 35.5 | ETH confirmation 36.5 | breadth 66.7
2026-06-12 12:00:00,NEUTRAL,46.738055555555555,39.55,36.5,77.77777777777779,True,False,0.35,BTC composite 39.5 | ETH confirmation 36.5 | breadth 77.8
2026-06-12 13:00:00,BEAR,43.02694444444444,35.55,36.5,72.22222222222221,False,False,0.0,BTC composite 35.5 | ETH confirmation 36.5 | breadth 72.2
2026-06-12 14:00:00,BEAR,41.61583333333333,35.55,34.5,66.66666666666666,False,False,0.0,BTC composite 35.5 | ETH confirmation 34.5 | breadth 66.7
2026-06-12 15:00:00,NEUTRAL,48.960277777777776,39.55,36.5,88.88888888888889,True,False,0.35,BTC composite 39.5 | ETH confirmation 36.5 | breadth 88.9
2026-06-12 16:00:00,BEAR,42.72694444444444,35.55,34.5,72.22222222222221,False,False,0.0,BTC composite 35.5 | ETH confirmation 34.5 | breadth 72.2
2026-06-12 17:00:00,NEUTRAL,47.84916666666666,39.55,36.5,83.33333333333334,True,False,0.35,BTC composite 39.5 | ETH confirmation 36.5 | breadth 83.3
2026-06-12 18:00:00,BEARISH_RECOVERY,42.65472222222222,39.55,31.5,61.111111111111114,False,False,0.2,BTC composite 39.5 | ETH confirmation 31.5 | breadth 61.1
2026-06-12 19:00:00,BEAR,38.94361111111111,35.55,31.5,55.55555555555556,False,False,0.0,BTC composite 35.5 | ETH confirmation 31.5 | breadth 55.6
2026-06-12 20:00:00,BEAR,30.77138888888889,27.55,26.5,44.44444444444444,False,False,0.0,BTC composite 27.6 | ETH confirmation 26.5 | breadth 44.4
2026-06-12 21:00:00,BEAR,34.29361111111111,29.55,26.5,55.55555555555556,False,False,0.0,BTC composite 29.6 | ETH confirmation 26.5 | breadth 55.6
2026-06-12 22:00:00,BEAR,28.880277777777778,26.35,26.5,38.88888888888889,False,False,0.0,BTC composite 26.4 | ETH confirmation 26.5 | breadth 38.9
2026-06-12 23:00:00,BEAR,29.88027777777778,28.35,24.5,38.88888888888889,False,False,0.0,BTC composite 28.4 | ETH confirmation 24.5 | breadth 38.9
2026-06-13 00:00:00,BEAR,29.069166666666668,28.35,26.5,33.33333333333333,False,False,0.0,BTC composite 28.4 | ETH confirmation 26.5 | breadth 33.3
2026-06-13 01:00:00,BEAR,31.291388888888893,28.35,26.5,44.44444444444444,False,False,0.0,BTC composite 28.4 | ETH confirmation 26.5 | breadth 44.4
2026-06-13 02:00:00,NEUTRAL,45.344166666666666,36.85,31.5,83.33333333333334,True,False,0.35,BTC composite 36.9 | ETH confirmation 31.5 | breadth 83.3
2026-06-13 03:00:00,BEAR,35.7775,32.85,29.5,50.0,False,False,0.0,BTC composite 32.9 | ETH confirmation 29.5 | breadth 50.0
2026-06-13 04:00:00,BEAR,35.38027777777778,36.35,26.5,38.88888888888889,False,False,0.0,BTC composite 36.4 | ETH confirmation 26.5 | breadth 38.9
2026-06-13 05:00:00,BEAR,32.969166666666666,34.35,26.5,33.33333333333333,False,False,0.0,BTC composite 34.4 | ETH confirmation 26.5 | breadth 33.3
2026-06-13 06:00:00,BEAR,39.46361111111111,36.35,31.5,55.55555555555556,False,False,0.0,BTC composite 36.4 | ETH confirmation 31.5 | breadth 55.6
2026-06-13 07:00:00,NEUTRAL,46.50805555555556,40.35,31.5,77.77777777777779,True,False,0.35,BTC composite 40.4 | ETH confirmation 31.5 | breadth 77.8
2026-06-13 08:00:00,NEUTRAL,49.48027777777778,40.35,36.5,88.88888888888889,True,False,0.35,BTC composite 40.4 | ETH confirmation 36.5 | breadth 88.9
2026-06-13 09:00:00,NEUTRAL,48.36916666666667,40.35,36.5,83.33333333333334,True,False,0.35,BTC composite 40.4 | ETH confirmation 36.5 | breadth 83.3
2026-06-13 10:00:00,BEAR,42.471944444444446,35.85,31.5,72.22222222222221,False,False,0.0,BTC composite 35.9 | ETH confirmation 31.5 | breadth 72.2
2026-06-13 11:00:00,NEUTRAL,45.99416666666667,37.85,31.5,83.33333333333334,True,False,0.35,BTC composite 37.9 | ETH confirmation 31.5 | breadth 83.3
