window,decision_time,signal_score,relative_strength,market_state,entry_price,stop_price,risk_per_unit,reward_risk,current_near_high,previous_near_high,fresh_zone,actual_cross,mfe_r,mae_r,mfe_class,reached_0_5r,reached_1r,reached_2r,stopped_before_horizon,stop_time,bars_before_stop_or_horizon,current_policy,current_12h_selected,fresh_12h_selected,adx14,ema50_slope_12h,adx_rank,slope_rank,hotness_rank,adx_regime,slope_regime,hotness_regime,current_fresh,current_stale,causal_history_count,causal_adx_rank,causal_slope_rank,causal_hotness_rank,v3jc_stale_hot_reject,v3jc_gate_keep,v3jc_12h_selected
2022,2022-03-21 22:00:00,95.0,83.33333333333334,BULL,14.97,14.794803074965216,0.1751969250347844,2.200000000000002,False,False,False,False,5.079997835711408,0.3424717642052667,RUNNER_>=2R,True,True,True,False,,144,True,True,False,18.147256518220303,0.4908222677321383,0.2,0.1555555555555555,0.1777777777777777,LOW,LOW,LOW,False,True,61,0.22580645161290322,0.20967741935483872,0.21774193548387097,False,True,True
2022,2022-03-23 15:00:00,100.0,83.33333333333334,BULL,15.68,15.31308618073786,0.366913819262141,2.200000000000002,True,True,False,True,2.071331086761332,0.4088153460713156,RUNNER_>=2R,True,True,True,False,,144,True,True,False,15.812683993617682,0.2501294691853672,0.1111111111111111,0.0888888888888888,0.1,LOW,LOW,LOW,False,True,62,0.12698412698412698,0.12698412698412698,0.12698412698412698,False,True,True
2022,2022-03-27 00:00:00,100.0,66.66666666666666,STRONG_BULL,15.83,15.703743304092011,0.1262566959079887,2.200000000000012,True,False,True,False,2.69292648247172,0.3168148802907963,RUNNER_>=2R,True,True,True,True,2022-03-27 13:00:00,51,True,True,True,14.18820283311679,-0.2793373236510854,0.0666666666666666,0.0222222222222222,0.0444444444444444,LOW,LOW,LOW,True,False,63,0.078125,0.03125,0.0546875,False,True,True
2022,2022-03-30 04:00:00,100.0,100.0,STRONG_BULL,17.35,16.804234247003865,0.5457657529961359,2.199999999999999,True,False,True,True,1.282601548662866,0.8794982047973957,MIDDLE_0.5-2R,True,True,False,False,,144,True,True,True,18.532790845378013,0.1686588342380002,0.2444444444444444,0.0666666666666666,0.1555555555555555,LOW,LOW,LOW,True,False,64,0.3230769230769231,0.12307692307692308,0.2230769230769231,False,True,True
2022,2022-03-31 01:00:00,100.0,83.33333333333334,STRONG_BULL,17.35,17.046171045620767,0.3038289543792345,2.2000000000000046,False,False,False,False,2.3039278841287465,0.954484409139062,RUNNER_>=2R,True,True,True,True,2022-03-31 16:15:00,60,True,True,False,9.24766131550216,0.4957490178314705,0.0222222222222222,0.1777777777777777,0.1,LOW,LOW,LOW,False,True,65,0.030303030303030304,0.25757575757575757,0.14393939393939392,False,True,True
2022,2022-04-03 05:00:00,99.0,100.0,BULL,17.68,17.301791715405653,0.3782082845943471,2.199999999999998,True,False,True,False,1.6921892673145489,0.9782969201662254,MIDDLE_0.5-2R,True,True,False,True,2022-04-04 11:15:00,120,True,True,True,17.20772470828312,0.3876341444475351,0.1333333333333333,0.1333333333333333,0.1333333333333333,LOW,LOW,LOW,True,False,66,0.22388059701492538,0.22388059701492538,0.22388059701492538,False,True,True
2022,2022-05-05 13:00:00,95.0,100.0,BULL,11.99,11.81996215000718,0.1700378499928216,2.200000000000002,False,False,False,False,0.0,0.7645356607689927,FALSE_<0.5R,False,False,False,True,2022-05-05 14:00:00,3,True,True,False,32.88005642238221,1.85750171161716,0.7777777777777778,0.7333333333333333,0.7555555555555555,HIGH,HIGH,HIGH,False,True,67,0.8529411764705882,0.7058823529411765,0.7794117647058824,True,False,False
2022,2022-05-31 11:00:00,95.0,66.66666666666666,BULL,7.41,7.30927597636708,0.1007240236329201,2.200000000000002,False,False,False,False,0.8935306270924699,0.6949682655163694,MIDDLE_0.5-2R,True,False,False,True,2022-05-31 13:45:00,10,True,True,False,44.756451382282464,2.8806021853027275,0.9333333333333332,0.9777777777777776,0.9555555555555556,HIGH,HIGH,HIGH,False,True,68,0.9855072463768116,0.9565217391304348,0.9710144927536233,True,False,False
2022,2022-05-31 21:00:00,95.0,83.33333333333334,BULL,7.53,7.322581992184356,0.2074180078156446,2.1999999999999984,False,False,False,False,1.1570837196224248,0.867812789716824,MIDDLE_0.5-2R,True,True,False,True,2022-06-01 14:45:00,70,True,False,False,32.394522401394845,1.6485226249645768,0.7555555555555555,0.5777777777777777,0.6666666666666666,HIGH,MID,MID,False,False,69,0.8285714285714286,0.6,0.7142857142857143,True,False,False
2022,2022-06-01 13:00:00,100.0,100.0,BULL,7.58,7.439867174509164,0.140132825490836,2.199999999999999,False,False,False,False,0.5708869404423138,0.713608675552889,MIDDLE_0.5-2R,True,False,False,True,2022-06-01 14:30:00,5,True,True,False,18.329815984744123,1.3382787544113262,0.2222222222222222,0.4222222222222222,0.3222222222222222,LOW,MID,LOW,False,True,70,0.28169014084507044,0.4647887323943662,0.3732394366197183,False,True,True
2022,2022-06-06 16:00:00,100.0,66.66666666666666,BULL,7.9,7.771146327532496,0.1288536724675042,2.199999999999996,False,False,False,False,0.07760741163603,0.9312889396323808,FALSE_<0.5R,False,False,False,True,2022-06-06 17:30:00,5,True,True,False,45.05248466447163,3.0166568456534204,0.9555555555555556,1.0,0.977777777777778,HIGH,HIGH,HIGH,False,True,71,0.9861111111111112,0.9722222222222222,0.9791666666666667,True,False,False
2022,2022-06-07 00:00:00,99.0,66.66666666666666,BULL,7.97,7.774437924039311,0.195562075960689,2.2000000000000046,True,False,True,False,0.0511346586544255,0.4090772692353771,FALSE_<0.5R,False,False,False,True,2022-06-07 00:30:00,1,True,False,True,28.62212742641755,1.5942365414441717,0.5111111111111111,0.5333333333333333,0.5222222222222221,MID,MID,MID,False,False,72,0.684931506849315,0.5753424657534246,0.6301369863013698,False,True,True
2022,2022-07-09 17:00:00,95.0,83.33333333333334,BULL,6.48,6.411742832351287,0.0682571676487135,2.200000000000005,False,False,False,False,1.6115523656960962,0.7325238025891488,MIDDLE_0.5-2R,True,True,False,True,2022-07-10 01:00:00,31,True,True,False,14.57528142643068,-0.0040067165382517,0.0888888888888888,0.0444444444444444,0.0666666666666666,LOW,LOW,LOW,False,True,73,0.13513513513513514,0.06756756756756757,0.10135135135135136,False,True,True
2022,2022-07-17 12:00:00,95.0,66.66666666666666,BULL,6.535,6.458159240755209,0.0768407592447912,2.199999999999996,False,False,False,False,0.1952088988633525,0.8198773752260944,FALSE_<0.5R,False,False,False,True,2022-07-17 13:00:00,3,True,True,False,31.680547303062795,1.4545003032603754,0.6888888888888889,0.4666666666666667,0.5777777777777777,HIGH,MID,MID,False,True,74,0.7733333333333333,0.52,0.6466666666666667,False,True,True
2022,2022-07-19 03:00:00,95.0,66.66666666666666,STRONG_BULL,6.877,6.752703523559736,0.1242964764402643,2.2,False,False,False,False,0.699939390814606,0.6194865872726925,MIDDLE_0.5-2R,True,False,False,True,2022-07-19 04:15:00,4,True,True,False,31.35398211430382,1.844494556074383,0.6666666666666666,0.7111111111111111,0.6888888888888889,MID,HIGH,HIGH,False,True,75,0.75,0.6973684210526315,0.7236842105263157,True,False,False
2022,2022-07-19 09:00:00,95.0,66.66666666666666,BULL,6.913,6.768492325625477,0.1445076743745232,2.2,False,False,False,False,4.622591865043319,0.5674439115771727,RUNNER_>=2R,True,True,True,False,,144,True,False,False,27.54474468558347,1.373671851644653,0.4888888888888889,0.4444444444444444,0.4666666666666667,MID,MID,MID,False,False,76,0.5974025974025974,0.45454545454545453,0.525974025974026,False,True,True
2022,2022-07-20 10:00:00,95.0,66.66666666666666,STRONG_BULL,7.379,7.230541115066444,0.1484588849335555,2.2,False,False,False,False,0.7880969876095026,0.9834372665896276,MIDDLE_0.5-2R,True,False,False,True,2022-07-20 14:15:00,16,True,True,False,36.20570689986241,2.5466067745571364,0.8444444444444444,0.9111111111111112,0.8777777777777778,HIGH,HIGH,HIGH,False,True,77,0.8974358974358975,0.8974358974358975,0.8974358974358975,True,False,False
2022,2022-07-22 15:00:00,100.0,83.33333333333334,STRONG_BULL,7.146,7.011644532782864,0.1343554672171363,2.199999999999999,False,False,False,False,0.0744294237303976,0.3423753491598383,FALSE_<0.5R,False,False,False,True,2022-07-22 15:30:00,1,True,True,False,21.560979801332063,0.7557953750576774,0.3111111111111111,0.2888888888888888,0.3,LOW,LOW,LOW,False,True,78,0.4430379746835443,0.27848101265822783,0.36075949367088606,False,True,True
2022,2022-07-30 09:00:00,95.0,83.33333333333334,BULL,7.859,7.692673055894731,0.1663269441052692,2.199999999999999,False,False,False,False,2.110301502189873,0.9499362887350428,RUNNER_>=2R,True,True,True,False,,144,True,True,False,36.9627660805571,2.743687124104444,0.8666666666666667,0.9333333333333332,0.9,HIGH,HIGH,HIGH,False,True,79,0.9,0.925,0.9125000000000001,True,False,False
2022,2022-07-30 13:00:00,100.0,83.33333333333334,STRONG_BULL,7.937,7.711337943427007,0.2256620565729932,2.199999999999997,True,False,True,False,1.2097736063647693,0.5362000233338363,MIDDLE_0.5-2R,True,True,False,True,2022-07-30 22:15:00,36,True,False,True,31.3038775686106,2.1092796651929424,0.6444444444444445,0.8,0.7222222222222223,MID,HIGH,HIGH,False,False,80,0.7283950617283951,0.7654320987654321,0.7469135802469136,False,True,True
2022,2022-08-08 23:00:00,100.0,83.33333333333334,STRONG_BULL,8.575,8.460796796478464,0.1142032035215354,2.2000000000000064,False,False,False,False,3.309889638329805,0.8230942486851842,RUNNER_>=2R,True,True,True,True,2022-08-09 09:30:00,41,True,True,False,52.9955374916325,2.444385242412128,1.0,0.8888888888888888,0.9444444444444444,HIGH,HIGH,HIGH,False,True,81,1.0,0.8658536585365854,0.9329268292682926,True,False,False
2022,2022-08-09 08:00:00,95.0,66.66666666666666,STRONG_BULL,8.622,8.498015139226538,0.1239848607734614,2.200000000000006,False,False,False,False,0.072589507653234,0.7742880816344678,FALSE_<0.5R,False,False,False,True,2022-08-09 09:00:00,3,True,False,False,45.99076564172441,1.811155618635452,0.9777777777777776,0.6888888888888889,0.8333333333333333,HIGH,HIGH,HIGH,False,False,82,0.9759036144578314,0.6626506024096386,0.8192771084337349,True,False,False
2022,2022-08-11 01:00:00,100.0,66.66666666666666,STRONG_BULL,9.107,8.94430783952226,0.1626921604777393,2.199999999999998,False,False,False,False,0.7375893199010053,0.596218033586638,MIDDLE_0.5-2R,True,False,False,True,2022-08-11 08:00:00,27,True,True,False,25.891402072456177,2.8445467168374483,0.4222222222222222,0.9555555555555556,0.6888888888888889,MID,HIGH,HIGH,False,True,83,0.5238095238095238,0.9404761904761905,0.7321428571428572,True,False,False
2022,2022-09-11 07:00:00,100.0,100.0,BULL,7.911,7.819870946065341,0.0911290539346589,2.200000000000002,False,False,False,False,2.875043563909472,0.7900883076392339,RUNNER_>=2R,True,True,True,True,2022-09-11 22:00:00,59,True,True,False,24.273109099529396,1.1196276123766058,0.4,0.4,0.4,MID,MID,MID,False,True,84,0.49411764705882355,0.3764705882352941,0.43529411764705883,False,True,True
2022,2022-09-11 20:00:00,95.0,66.66666666666666,STRONG_BULL,7.968,7.861120150798792,0.1068798492012081,2.199999999999993,False,False,False,False,0.9917678663678506,0.6081595406972713,MIDDLE_0.5-2R,True,False,False,True,2022-09-11 22:00:00,7,True,True,False,17.764858566555702,0.8823575566872188,0.1555555555555555,0.3333333333333333,0.2444444444444444,LOW,LOW,LOW,False,True,85,0.20930232558139536,0.29069767441860467,0.25,False,True,True
2022,2022-09-12 08:00:00,100.0,66.66666666666666,BULL,8.044,7.880736356030807,0.1632636439691932,2.199999999999998,False,False,False,False,0.6063811733779557,0.7656327946691399,MIDDLE_0.5-2R,True,False,False,True,2022-09-12 14:45:00,26,True,True,False,21.026886486179933,0.7142275739623116,0.2888888888888888,0.2222222222222222,0.2555555555555555,LOW,LOW,LOW,False,True,86,0.41379310344827586,0.25287356321839083,0.33333333333333337,False,True,True
2022,2022-10-05 14:00:00,100.0,66.66666666666666,BULL,7.777,7.631741035317446,0.1452589646825544,2.200000000000001,True,False,True,False,1.142786611227555,0.9156061403208756,MIDDLE_0.5-2R,True,True,False,True,2022-10-06 22:15:00,128,True,True,True,26.408181055696023,0.7325510883297914,0.4666666666666667,0.2444444444444444,0.3555555555555555,MID,LOW,MID,True,False,87,0.5454545454545454,0.26136363636363635,0.4034090909090909,False,True,True
2022,2022-10-05 15:00:00,100.0,66.66666666666666,BULL,7.813,7.640120729527055,0.1728792704729445,2.199999999999996,True,True,False,True,0.7519698552889533,0.9775608118756378,MIDDLE_0.5-2R,True,False,False,True,2022-10-06 22:15:00,124,True,False,False,26.374314999708982,0.7462354199369248,0.4444444444444444,0.2666666666666666,0.3555555555555555,MID,LOW,MID,False,False,88,0.5393258426966292,0.2696629213483146,0.4044943820224719,False,True,False
2022,2022-10-05 23:00:00,95.0,83.33333333333334,BULL,7.895,7.745526103616719,0.1494738963832809,2.2,False,False,False,False,0.2943657793410008,0.9366183888122628,FALSE_<0.5R,False,False,False,True,2022-10-06 14:15:00,60,True,False,False,28.77159054940807,1.1095979793035229,0.5333333333333333,0.3777777777777777,0.4555555555555555,MID,MID,MID,False,False,89,0.6666666666666666,0.4,0.5333333333333333,False,True,False
2022,2022-10-18 04:00:00,95.0,83.33333333333334,BULL,7.298,7.218626613439955,0.0793733865600447,2.2000000000000046,False,False,False,False,0.2897696696184247,0.8189142837042598,FALSE_<0.5R,False,False,False,True,2022-10-18 08:15:00,16,True,True,False,29.15823175020521,0.899419198838225,0.5777777777777777,0.3555555555555555,0.4666666666666667,MID,MID,MID,False,True,90,0.6923076923076923,0.31868131868131866,0.5054945054945055,False,True,True
2022,2022-10-30 17:00:00,100.0,100.0,BULL,7.616,7.509722436416704,0.1062775635832959,2.200000000000001,False,False,False,False,6.746485107724976,0.2634610641789349,RUNNER_>=2R,True,True,True,False,,144,True,True,False,23.235949269030595,1.58754074733789,0.3555555555555555,0.5111111111111111,0.4333333333333333,MID,MID,MID,False,True,91,0.45652173913043476,0.5760869565217391,0.5163043478260869,False,True,True
2022,2022-10-30 18:00:00,100.0,100.0,BULL,7.693,7.519265465212112,0.1737345347878873,2.200000000000001,True,False,True,False,3.683781124929348,0.2302363203080842,RUNNER_>=2R,True,True,True,False,,144,True,False,True,22.508867461588437,1.509744749117936,0.3333333333333333,0.4888888888888889,0.4111111111111111,LOW,MID,MID,False,False,92,0.45161290322580644,0.5483870967741935,0.5,False,True,False
2022,2022-10-31 03:00:00,100.0,100.0,BULL,7.79,7.677006308883384,0.1129936911166158,2.2000000000000046,False,False,False,False,4.805578033906279,0.7965046465038017,RUNNER_>=2R,True,True,True,True,2022-11-01 14:00:00,139,True,False,False,23.416242076017717,1.6602384207269782,0.3777777777777777,0.6,0.4888888888888889,MID,MID,MID,False,False,93,0.46808510638297873,0.6170212765957447,0.5425531914893618,False,True,False
2022,2022-11-04 13:00:00,100.0,83.33333333333334,STRONG_BULL,8.293,8.072939439320443,0.2200605606795562,2.200000000000001,False,False,False,False,3.249105599804208,0.5225834181503201,RUNNER_>=2R,True,True,True,False,,144,True,True,False,33.94925029052828,2.055497528186345,0.8,0.7777777777777778,0.788888888888889,HIGH,HIGH,HIGH,False,True,94,0.8526315789473684,0.7473684210526316,0.8,True,False,False
2022,2022-11-05 14:00:00,100.0,83.33333333333334,STRONG_BULL,8.668,8.53544554572155,0.1325544542784484,2.2,False,False,False,False,2.5649835899575586,0.9505527421607386,RUNNER_>=2R,True,True,True,True,2022-11-06 13:00:00,91,True,True,False,32.2466076958602,2.354086683831791,0.7333333333333333,0.8444444444444444,0.7888888888888889,HIGH,HIGH,HIGH,False,True,95,0.7916666666666666,0.8125,0.8020833333333333,True,False,False
2022,2022-11-05 16:00:00,100.0,83.33333333333334,STRONG_BULL,8.845,8.553155793775211,0.2918442062247894,2.2,True,False,True,True,0.5585171695149216,0.8737538541491213,MIDDLE_0.5-2R,True,False,False,True,2022-11-06 02:00:00,39,True,False,True,31.24465041140233,2.200302487873107,0.6222222222222222,0.8222222222222222,0.7222222222222222,MID,HIGH,HIGH,False,False,96,0.7216494845360825,0.7938144329896907,0.7577319587628866,False,True,True
2022,2022-12-01 12:00:00,95.0,83.33333333333334,BULL,7.549,7.473452687758592,0.0755473122414081,2.199999999999996,False,False,False,False,1.5222249023568424,0.1058939062509115,MIDDLE_0.5-2R,True,True,False,True,2022-12-01 14:00:00,7,True,True,False,13.132624004401606,0.8802617459047424,0.0444444444444444,0.3111111111111111,0.1777777777777777,LOW,LOW,LOW,False,True,97,0.061224489795918366,0.2755102040816326,0.1683673469387755,False,True,True
2023,2023-01-04 16:00:00,100.0,83.33333333333334,BULL,5.814,5.745119478395698,0.068880521604302,2.2,False,False,False,False,0.6387872648927722,0.6533051572767038,MIDDLE_0.5-2R,True,False,False,True,2023-01-04 19:30:00,13,True,True,False,35.41312634750848,0.9514225404706478,0.8947368421052632,0.5701754385964912,0.7324561403508771,HIGH,MID,HIGH,False,True,98,0.8787878787878788,0.32323232323232326,0.601010101010101,False,True,True
2023,2023-01-05 00:00:00,100.0,66.66666666666666,BULL,5.809,5.732892513727436,0.0761074862725639,2.199999999999997,False,False,False,False,0.1182538070928756,0.8671945853478051,FALSE_<0.5R,False,False,False,True,2023-01-05 07:30:00,29,True,False,False,29.20296273814612,0.6439758612548863,0.7192982456140351,0.3684210526315789,0.543859649122807,HIGH,MID,MID,False,False,99,0.68,0.21,0.445,False,True,False
2023,2023-01-05 02:00:00,95.0,66.66666666666666,BULL,5.776,5.730160470269063,0.0458395297309364,2.199999999999996,False,False,False,False,0.5017503481166435,0.7199026733847199,MIDDLE_0.5-2R,True,False,False,True,2023-01-05 07:30:00,21,True,False,False,27.93678266376124,0.573621488924192,0.6666666666666666,0.3421052631578947,0.5043859649122807,MID,MID,MID,False,False,100,0.5841584158415841,0.19801980198019803,0.3910891089108911,False,True,False
2023,2023-01-07 23:00:00,100.0,100.0,BULL,5.807,5.768612401642542,0.0383875983574579,2.2000000000000046,False,False,False,False,1.0159531116492144,0.182350558501157,MIDDLE_0.5-2R,True,True,False,True,2023-01-08 00:45:00,6,True,True,False,32.03180183686589,0.5294483506253611,0.7807017543859649,0.3070175438596491,0.543859649122807,HIGH,LOW,MID,False,True,101,0.7745098039215687,0.19607843137254902,0.4852941176470588,False,True,True
2023,2023-01-08 20:00:00,95.0,83.33333333333334,BULL,5.828,5.78728892068976,0.04071107931024,2.199999999999992,False,False,False,False,10.48854531087305,0.1719433657520311,RUNNER_>=2R,True,True,True,False,,144,True,True,False,28.54966104814229,0.3303881169354872,0.6929824561403509,0.1666666666666666,0.4298245614035088,HIGH,LOW,MID,False,True,102,0.6116504854368932,0.14563106796116504,0.37864077669902907,False,True,True
2023,2023-01-08 21:00:00,100.0,83.33333333333334,BULL,5.863,5.791168860882125,0.0718311391178758,2.199999999999997,True,False,True,False,5.457243262656912,0.4733323238018854,RUNNER_>=2R,True,True,True,False,,144,True,False,True,29.43256824829916,0.3342713081153192,0.7280701754385965,0.175438596491228,0.4517543859649123,HIGH,LOW,MID,False,False,103,0.6826923076923077,0.15384615384615385,0.4182692307692308,False,True,False
2023,2023-01-08 23:00:00,95.0,66.66666666666666,BULL,5.859,5.796283518610391,0.062716481389609,2.200000000000005,False,False,False,False,6.314129734733647,0.0,RUNNER_>=2R,True,True,True,False,,144,True,False,False,30.906438327452623,0.3389682676240513,0.7456140350877193,0.1842105263157894,0.4649122807017544,HIGH,LOW,MID,False,False,104,0.7142857142857143,0.1619047619047619,0.4380952380952381,False,True,False
2023,2023-01-11 00:00:00,95.0,83.33333333333334,STRONG_BULL,6.166,6.111346825265882,0.0546531747341187,2.2000000000000064,False,False,False,False,0.7501851484284237,0.988048732076478,MIDDLE_0.5-2R,True,False,False,True,2023-01-11 03:00:00,11,True,True,False,21.640238141912352,0.7873809978450552,0.4210526315789473,0.4561403508771929,0.4385964912280701,MID,MID,MID,False,True,105,0.36792452830188677,0.3018867924528302,0.33490566037735847,False,True,True
2023,2023-01-11 01:00:00,100.0,83.33333333333334,STRONG_BULL,6.183,6.114996833377437,0.0680031666225629,2.199999999999995,False,False,False,False,0.3529247414786861,0.6323234951493142,FALSE_<0.5R,False,False,False,True,2023-01-11 02:30:00,5,True,False,False,21.337595099672885,0.822510595786774,0.4035087719298245,0.4824561403508772,0.4429824561403508,MID,MID,MID,False,False,106,0.35514018691588783,0.308411214953271,0.3317757009345794,False,True,False
2023,2023-01-18 08:00:00,95.0,83.33333333333334,STRONG_BULL,6.86,6.779471990987584,0.0805280090124167,2.199999999999996,False,False,False,False,0.0124180395400717,0.5712298188436206,FALSE_<0.5R,False,False,False,True,2023-01-18 08:30:00,1,True,True,False,22.021091951841367,1.0300232803721387,0.4473684210526316,0.6491228070175439,0.5482456140350878,MID,MID,MID,False,True,107,0.39814814814814814,0.39814814814814814,0.39814814814814814,False,True,True
2023,2023-01-21 17:00:00,100.0,66.66666666666666,STRONG_BULL,6.997,6.851031536778907,0.1459684632210924,2.200000000000001,False,False,False,False,0.7124826671804823,0.7809906159478348,MIDDLE_0.5-2R,True,False,False,True,2023-01-21 23:45:00,26,True,True,False,34.750900627248306,1.776373261365638,0.868421052631579,0.8947368421052632,0.881578947368421,HIGH,HIGH,HIGH,False,True,108,0.8623853211009175,0.6880733944954128,0.7752293577981652,True,False,False
2023,2023-01-23 01:00:00,100.0,83.33333333333334,STRONG_BULL,7.114,6.91345433637613,0.2005456636238696,2.1999999999999984,False,False,False,False,0.5983674632081015,0.7978232842774687,MIDDLE_0.5-2R,True,False,False,True,2023-01-23 15:00:00,55,True,True,False,19.92750972477526,1.0004316910358302,0.3070175438596491,0.6140350877192983,0.4605263157894737,LOW,MID,MID,False,True,109,0.2909090909090909,0.37272727272727274,0.3318181818181818,False,True,True
2023,2023-01-23 13:00:00,98.0,66.66666666666666,STRONG_BULL,7.141,7.007965026914053,0.1330349730859472,2.200000000000001,True,False,True,False,0.1578532284622094,0.5562447098192153,FALSE_<0.5R,False,False,False,True,2023-01-23 14:00:00,3,True,True,True,13.873292733412825,1.0048483573169564,0.0789473684210526,0.6228070175438597,0.3508771929824562,LOW,MID,MID,True,False,110,0.06306306306306306,0.3783783783783784,0.22072072072072074,False,True,True
2023,2023-01-24 11:00:00,95.0,66.66666666666666,STRONG_BULL,7.111,7.0334389296868425,0.0775610703131572,2.2000000000000046,False,False,False,False,0.4641503766599456,0.4383642446232736,FALSE_<0.5R,False,False,False,True,2023-01-24 13:45:00,10,True,True,False,14.20945574356542,0.657809338538784,0.087719298245614,0.3859649122807017,0.2368421052631578,LOW,MID,LOW,False,True,111,0.08928571428571429,0.24107142857142858,0.16517857142857142,False,True,True
2023,2023-01-26 17:00:00,100.0,100.0,STRONG_BULL,7.005,6.880242867633057,0.1247571323669429,2.200000000000001,False,False,False,False,4.039849188883295,0.6652926243597499,RUNNER_>=2R,True,True,True,False,,144,True,True,False,18.6546656818689,0.365641923269222,0.2456140350877192,0.1929824561403508,0.219298245614035,LOW,LOW,LOW,False,True,112,0.26548672566371684,0.1592920353982301,0.21238938053097345,False,True,True
2023,2023-01-27 06:00:00,95.0,100.0,BULL,7.17,6.979046925476855,0.1909530745231453,2.199999999999998,False,False,False,False,1.7753052724946323,0.3875297644973521,MIDDLE_0.5-2R,True,True,False,False,,144,True,True,False,23.97404717256285,1.0987501060296443,0.5087719298245614,0.6842105263157895,0.5964912280701755,MID,HIGH,MID,False,True,113,0.4824561403508772,0.45614035087719296,0.4692982456140351,False,True,True
2023,2023-01-29 15:00:00,100.0,83.33333333333334,STRONG_BULL,7.393,7.302793362348543,0.0902066376514563,2.199999999999998,False,False,False,False,0.0886852698236098,0.4434263491180493,FALSE_<0.5R,False,False,False,True,2023-01-29 16:15:00,4,True,True,False,20.914326808167907,0.6608094584140689,0.3859649122807017,0.3947368421052631,0.3903508771929824,MID,MID,MID,False,True,114,0.3565217391304348,0.25217391304347825,0.30434782608695654,False,True,True
2023,2023-02-03 15:00:00,100.0,100.0,STRONG_BULL,7.26,7.131650437040952,0.1283495629590474,2.200000000000003,True,False,True,True,0.6077153533034452,0.8102871377379246,MIDDLE_0.5-2R,True,False,False,True,2023-02-04 05:30:00,57,True,True,True,19.942375902717107,0.0775035367998056,0.3157894736842105,0.0701754385964912,0.1929824561403508,LOW,LOW,LOW,True,False,115,0.3103448275862069,0.06896551724137931,0.1896551724137931,False,True,True
2023,2023-02-03 22:00:00,95.0,100.0,BULL,7.25,7.16092325482607,0.08907674517393,2.199999999999996,False,False,False,False,0.785839220588036,0.9991384376047892,MIDDLE_0.5-2R,True,False,False,True,2023-02-04 05:15:00,28,True,False,False,15.383303322697865,0.4866282439065506,0.131578947368421,0.2719298245614035,0.2017543859649123,LOW,LOW,LOW,False,False,116,0.11965811965811966,0.19658119658119658,0.1581196581196581,False,True,False
2023,2023-02-04 13:00:00,99.0,66.66666666666666,BULL,7.23,7.179754402786168,0.0502455972138324,2.1999999999999966,True,True,False,False,2.666900334167181,0.2189246542973092,RUNNER_>=2R,True,True,True,True,2023-02-04 23:45:00,42,True,True,False,18.399987344029714,0.0501608949453169,0.219298245614035,0.0614035087719298,0.1403508771929824,LOW,LOW,LOW,False,True,117,0.23728813559322035,0.059322033898305086,0.1483050847457627,False,True,True
2023,2023-02-08 12:00:00,95.0,100.0,STRONG_BULL,7.226,7.141769168770323,0.0842308312296769,2.2,False,False,False,False,0.8785381661285038,0.6173511437659722,MIDDLE_0.5-2R,True,False,False,True,2023-02-08 15:15:00,12,True,True,False,25.719489418879952,0.9675990323339212,0.5877192982456141,0.5877192982456141,0.5877192982456141,MID,MID,MID,False,True,118,0.5294117647058824,0.3949579831932773,0.46218487394957986,False,True,True
2023,2023-02-08 14:00:00,100.0,100.0,BULL,7.244,7.141740762868289,0.1022592371317108,2.1999999999999984,False,False,False,False,0.5476277896330436,0.5965231279931357,MIDDLE_0.5-2R,True,False,False,True,2023-02-08 15:15:00,4,True,False,False,25.711149854528447,0.8864406911746281,0.5789473684210527,0.5526315789473685,0.5657894736842106,MID,MID,MID,False,False,119,0.525,0.36666666666666664,0.4458333333333333,False,True,False
2023,2023-02-17 09:00:00,100.0,100.0,STRONG_BULL,7.254,7.146000172337968,0.1079998276620317,2.1999999999999984,True,False,True,False,9.277792582554854,0.5277786199656902,RUNNER_>=2R,True,True,True,False,,144,True,True,True,20.521583293959253,0.2822925557996569,0.3596491228070175,0.1491228070175438,0.2543859649122807,MID,LOW,LOW,True,False,120,0.35537190082644626,0.11570247933884298,0.23553719008264462,False,True,True
2023,2023-02-20 10:00:00,100.0,83.33333333333334,STRONG_BULL,8.202,7.995534694208385,0.2064653057916148,2.199999999999997,False,False,False,False,0.1646765778378129,0.8040091741493071,FALSE_<0.5R,False,False,False,True,2023-02-20 16:30:00,25,True,True,False,18.97378943257865,1.063799729189685,0.2631578947368421,0.6666666666666666,0.4649122807017544,LOW,MID,MID,False,True,121,0.27049180327868855,0.45901639344262296,0.36475409836065575,False,True,True
2023,2023-03-14 20:00:00,100.0,100.0,STRONG_BULL,7.0,6.893120974974993,0.1068790250250071,2.1999999999999984,False,False,False,False,0.1871274555070095,0.4491058932168327,FALSE_<0.5R,False,False,False,True,2023-03-14 20:45:00,2,True,True,False,33.688559487258765,2.333267044481069,0.8508771929824561,0.9473684210526316,0.8991228070175439,HIGH,HIGH,HIGH,False,True,122,0.8617886178861789,0.8455284552845529,0.853658536585366,True,False,False
