decision_time,symbol,valid,score,entry_price,stop_price,risk_percent,projected_target,estimated_reward_percent,reward_risk,market_state,asset_shock,failed_checks,reasons
2026-05-01 08:00:00,ETHUSDT,False,70.0,2279.48,2267.9265226979346,0.5068470573141858,2353.325910479046,3.2395945776688486,6.391661016709188,NEUTRAL,NORMAL,trend_stack|trend_stability|ema50_slope|momentum|setup_score,controlled EMA pullback|bullish EMA20 reclaim|projected R:R 6.39
2026-05-01 08:00:00,SOLUSDT,False,48.0,83.96,83.36835457787079,0.7046753479385472,85.79158804702283,2.181500770632246,3.0957529265270796,NEUTRAL,NORMAL,trend_stack|trend_stability|momentum|pullback_zone|reclaim|market_state|setup_score,projected R:R 3.10
2026-05-01 08:00:00,XRPUSDT,False,60.0,1.3749,1.3689184036173219,0.4350568319643716,1.4100231091014879,2.5545937232880833,5.87186210075949,NEUTRAL,NORMAL,trend_stack|trend_stability|ema50_slope|momentum|adx|volume|market_state|setup_score,controlled EMA pullback|bullish EMA20 reclaim|projected R:R 5.87
2026-05-01 08:00:00,LINKUSDT,False,60.0,9.16,9.112925354092027,0.5139153483403136,9.446152581059986,3.1239364744539895,6.078698533800796,NEUTRAL,NORMAL,trend_stack|trend_stability|ema50_slope|momentum|adx|volume|market_state|setup_score,controlled EMA pullback|bullish EMA20 reclaim|projected R:R 6.08
2026-05-01 08:00:00,DOGEUSDT,False,92.0,0.10824,0.10586786815277255,2.1915482697962436,0.11259303296180687,4.021649077796437,1.835072096390715,NEUTRAL,NORMAL,reclaim|candle_quality|market_state,bullish EMA stack|trend stable 4-of-6h|controlled EMA pullback|projected R:R 1.84
2026-05-01 09:00:00,BTCUSDT,False,40.0,77377.47,76663.95641034996,0.9221205987350625,78447.74038447507,1.3831808981025935,1.4999999999999998,NEUTRAL,NORMAL,trend_stack|trend_stability|pullback_zone|reclaim|rsi|reward_risk|setup_score,
2026-05-01 09:00:00,ETHUSDT,False,53.0,2286.92,2268.538635475484,0.8037607141708456,2353.2654883019713,2.901084790983999,3.6093886399719595,NEUTRAL,NORMAL,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|setup_score,bullish EMA20 reclaim|projected R:R 3.61
2026-05-01 09:00:00,SOLUSDT,False,53.0,84.18,83.39540589352441,0.9320433671603644,85.78933175794977,1.9117744808146362,2.0511647292112563,NEUTRAL,NORMAL,trend_stack|trend_stability|pullback_zone|reclaim|market_state|setup_score,projected R:R 2.05
2026-05-01 09:00:00,XRPUSDT,False,70.0,1.3784,1.3724149462160846,0.43420297329624563,1.410025029879953,2.294328923386025,5.284000949990416,NEUTRAL,NORMAL,trend_stack|trend_stability|ema50_slope|momentum|market_state|setup_score,controlled EMA pullback|bullish EMA20 reclaim|projected R:R 5.28
2026-05-01 09:00:00,LINKUSDT,False,66.0,9.18,9.133073543085453,0.5111814478708738,9.446070253841414,2.8983687782289174,5.6699412513911405,NEUTRAL,NORMAL,trend_stack|trend_stability|ema50_slope|momentum|volume|market_state|setup_score,controlled EMA pullback|bullish EMA20 reclaim|projected R:R 5.67
2026-05-01 09:00:00,DOGEUSDT,False,88.0,0.1085,0.10616444899900308,2.152581567739093,0.11258388775024923,3.7639518435476798,1.7485757101883235,NEUTRAL,NORMAL,reclaim|volume|candle_quality|market_state,bullish EMA stack|trend stable 4-of-6h|controlled EMA pullback|projected R:R 1.75
2026-05-01 10:00:00,BTCUSDT,False,39.0,77268.55,76578.59595246782,0.8929299793152384,78303.48107129829,1.3393949689728668,1.5000000000000102,NEUTRAL,NORMAL,trend_stack|trend_stability|pullback_zone|reclaim|reward_risk|candle_quality|setup_score,
2026-05-01 10:00:00,ETHUSDT,False,38.0,2282.07,2269.030935291098,0.5713700591525264,2353.0725962804017,3.111324204796591,5.445374945637513,NEUTRAL,NORMAL,trend_stack|trend_stability|momentum|pullback_zone|reclaim|volume|candle_quality|setup_score,projected R:R 5.45
2026-05-01 10:00:00,SOLUSDT,False,52.0,83.97,83.41561020204587,0.6602236488676073,85.7836652038105,2.1598966342866515,3.2714620840850386,NEUTRAL,NORMAL,trend_stack|trend_stability|pullback_zone|reclaim|candle_quality|market_state|setup_score,projected R:R 3.27
2026-05-01 10:00:00,XRPUSDT,False,42.0,1.3754,1.3695467357720785,0.42556814220746175,1.4099518134599565,2.5121283597467285,5.902999098372551,NEUTRAL,NORMAL,trend_stack|trend_stability|ema50_slope|momentum|reclaim|volume|candle_quality|market_state|setup_score,controlled EMA pullback|projected R:R 5.90
2026-05-01 10:00:00,LINKUSDT,False,42.0,9.14,9.092568290007922,0.518946498819244,9.4463509499956,3.3517609408708835,6.458779370314908,NEUTRAL,NORMAL,trend_stack|trend_stability|ema50_slope|momentum|reclaim|volume|candle_quality|market_state|setup_score,controlled EMA pullback|projected R:R 6.46
2026-05-01 10:00:00,DOGEUSDT,False,92.0,0.10774,0.105578722962338,2.006011729777243,0.11258753862523144,4.49929332210083,2.2429047922867595,NEUTRAL,NORMAL,reclaim|candle_quality|market_state,bullish EMA stack|trend stable 4-of-6h|controlled EMA pullback|projected R:R 2.24
2026-05-01 11:00:00,BTCUSDT,False,39.0,77304.34,76622.63409872011,0.8818468682093211,78326.89885191983,1.322770302313991,1.5000000000000104,NEUTRAL,NORMAL,trend_stack|trend_stability|pullback_zone|reclaim|reward_risk|candle_quality|setup_score,
2026-05-01 11:00:00,ETHUSDT,False,78.0,2282.53,2269.4778689212994,0.5718273616864079,2352.950267974659,3.085184771926704,5.3953080573619525,NEUTRAL,NORMAL,trend_stack|trend_stability|momentum,controlled EMA pullback|bullish EMA20 reclaim|projected R:R 5.40
