window,symbol,route,entry_time,exit_time,exit_reason_diag,profit_diag,realized_r,strict_mfe_r,strict_mae_r,strict_mfe_percent,strict_mae_percent,reached_0_5r,reached_1r,reached_2r,partial_profit_taken_diag,bars_before_exit,entry_price,initial_stop,final_stop,initial_quantity,buy_fee,sell_fees,profit_trade,partial_profit_taken_trade,exit_reason_trade,fees,gross_before_fees,final_stop_r,mfe_bucket
2022,SOLUSDT,ADAPTIVE_BREAKOUT,2022-09-13 03:00:00,2022-09-13 12:45:00,MARKET SEVERE SHOCK,-57.30132624,-2.611897776211134,1.640360835227858,2.9117924106440456,2.8501839821318464,5.059340548665271,True,True,False,False,39,37.928955,37.26992622,37.98584843,33.28925818,1.26262678,1.20779587,-57.30132624,False,MARKET SEVERE SHOCK,2.4704226499999997,-54.830903590000005,0.08632920401442143,1-2R
2022,SOLUSDT,ADAPTIVE_BREAKOUT,2022-10-04 08:00:00,2022-10-04 09:00:00,STOP LOSS,-27.78162575,-1.2738225460255737,0.4345569221586881,1.0016172300163275,0.3945107197364937,0.9093140948055528,False,False,False,False,4,33.746865,33.44049547,33.44049547,71.18740385,2.40235171,2.37935179,-27.78162575,False,STOP LOSS,4.7817035,-22.99992225,-1.0,<0.5R
2022,LINKUSDT,IGNITION,2022-10-05 14:00:00,2022-10-06 07:00:00,STOP LOSS,-1.15940729,-0.0533130880805985,1.1297814869463356,0.669789298315191,2.1228516176694243,1.2585294695075933,True,True,False,False,68,7.777887,7.63174104,7.78955383,148.80426301,1.15738274,1.15853926,-1.15940729,False,STOP LOSS,2.315922,1.15651471,0.0798299864053733,1-2R
2022,LINKUSDT,IGNITION,2022-10-18 04:00:00,2022-10-18 08:15:00,STOP LOSS,-23.2584128,-1.069621080616861,0.2183988196549714,1.1264727980672895,0.2512855094578959,1.2960980805665128,False,False,False,False,17,7.3026495,7.21862661,7.23092226,258.79298832,1.88987449,1.87037632,-23.2584128,False,STOP LOSS,3.76025081,-19.49816199,-0.8536630910933967,<0.5R
2022,LINKUSDT,IGNITION,2022-10-30 17:00:00,2022-10-30 22:15:00,STOP LOSS,27.76658544,1.2800261463374445,2.8013550935193927,0.2953430880526308,4.0834446896284105,0.4305120644351554,True,True,True,True,21,7.6208085,7.50972244,7.76206235,195.27384239,1.48814456,1.51891821,27.76658544,True,STOP LOSS,3.00706277,30.77364821,1.271571338473974,>=2R
2022,LINKUSDT,IGNITION,2022-11-04 13:00:00,2022-11-05 09:30:00,STOP LOSS,42.40334949,1.461870097680542,2.911832928008604,0.5314127931564674,7.86840994069466,1.4359936877093753,True,True,True,True,82,8.2971465,8.07293944,8.61304003,129.37253759,1.0734229,1.11801769,42.40334949,True,STOP LOSS,2.19144059,44.594790079999996,1.4089365874562607,>=2R
2022,LINKUSDT,IGNITION,2022-12-01 12:00:00,2022-12-01 14:00:00,STOP LOSS,-2.08413594,-0.0953834282838322,1.4022057741748477,1.409126947557053,1.472644258080256,1.4799131100763052,True,True,False,False,8,7.5527745,7.47345269,7.56410366,275.46124083,2.08049664,2.08257557,-2.08413594,False,STOP LOSS,4.163072209999999,2.0789362699999994,0.1428252834876042,1-2R
2023,LINKUSDT,IGNITION,2023-01-04 16:00:00,2023-01-04 19:30:00,STOP LOSS,-27.08687255,-1.203861029510121,0.5946499796149066,1.0016878800661406,0.7237650742837769,1.219182254735346,True,False,False,False,14,5.8159065,5.74511948,5.74511948,317.85487636,1.84861424,1.82520118,-27.08687255,False,STOP LOSS,3.6738154200000004,-23.41305713,-1.0,0.5-1R
2023,LINKUSDT,IGNITION,2023-01-08 20:00:00,2023-01-08 22:00:00,STOP LOSS,-2.49758956,-0.1370127628890555,1.198522073413984,0.2091164300035387,0.876282298185046,0.1528924914580677,True,True,False,False,8,5.8299135,5.78728892,5.83865837,427.66128209,2.49322828,2.49571964,-2.49758956,False,STOP LOSS,4.988947919999999,2.491358359999999,0.20516026198968113,1-2R
2023,LINKUSDT,IGNITION,2023-01-18 08:00:00,2023-01-18 08:30:00,STOP LOSS,-36.05096951,-1.2052646800815814,0.0,1.692788271971999,0.0,2.046352534477764,False,False,False,False,2,6.8624295,6.77947199,6.77947199,360.56105071,2.47432479,2.44319134,-36.05096951,False,STOP LOSS,4.917516129999999,-31.133453380000002,-1.0,<0.5R
